Player Name,Position,Team,Season,Games Played,Points Per Team Points %,Player Age,Draft Eligibility,Vollman Modifier,Adjusted Point %
"De Jong, Brendan",D,Winterhawks, 2015-16 Regular Season,72,0.035398230088495575,18.00121235382502,True,0.8386052959757015,0.029685143220378817
"De Leo, Chase",C,Portland, 2012-13 Regular Season,56,0.1377952755905512,17.395996854774197,False,0.9358029051232641,0.1289492192098986
"De Leo, Chase",C,Portland, 2013-14 Regular Season,62,0.25622775800711745,18.398841855821143,False,0.7747459979551246,0.19851143008102837
"De Leo, Chase",C,Portland, 2011-12 Regular Season,52,0.08403361344537816,16.402093564785318,False,1.0954237734954781,0.0920524179407965
"De Leo, Chase",C,Portland, 2014-15 Regular Season,60,0.3153526970954357,19.126388677768592,False,0.6579019783503641,0.20747116329721027
"DeBrusk, Jake",LW,Broncos, 2015-16 Regular Season,24,0.456140350877193,19.17819800442212,False,0.6495814004898075,0.29630028794271923
"DeBrusk, Jake",LW,Rebels, 2015-16 Regular Season,37,0.2932330827067669,19.427134105698755,False,0.6096022626247799,0.17875555069448432
"DeBrusk, Jake",LW,Swift Current, 2014-15 Regular Season,66,0.3673469387755102,18.082077361386048,False,0.8256183757614006,0.30328838293275945
"DeBrusk, Jake",LW,Swift Current, 2013-14 Regular Season,67,0.16972477064220184,17.414495894547652,False,0.9328319593356471,0.15832469034595847
"DePape, Jordan",C,Kamloops, 2010-11 Regular Season,53,0.3026315789473684,19.009698666635412,False,0.6766423941383528,0.2047733561208173
"DePape, Jordan",C,Brandon, 2009-10 Regular Season,19,0.0963855421686747,17.743311790570818,False,0.8800241264343267,0.08482160254788691
"DePape, Jordan",RW,Kamloops, 2011-12 Regular Season,11,0.21428571428571427,19.996987371575344,False,0.518083828125,0.11101796316964285
"DePape, Jordan",RW,Kamloops, 2012-13 Regular Season,15,0.0625,20.662445653627998,False,0.4112112280273439,0.025700701751708993
"DePape, Jordan",C,Kamloops, 2009-10 Regular Season,35,0.2380952380952381,17.993590990670047,False,0.8398292868983908,0.19995935402342638
"DePape, Ryan",RW,Regina, 2007-08 Regular Season,27,0.07058823529411765,20.02240010569357,False,0.5140025430256125,0.03628253244886677
"DePape, Ryan",RW,Prince Albert, 2007-08 Regular Season,43,0.16964285714285715,19.838389842356964,False,0.5435545913174717,0.09221015388421396
"DeRoose, Darcy",RW,Everett, 2013-14 Regular Season,32,0.04819277108433735,18.809828357801656,False,0.7087415657370544,0.03415622003552069
"DeRoose, Tristyn",LW,Giants,2016-17 Regular Season,55,0.0425531914893617,18.143613478330934,True,0.815735675380052,0.03471215639915115
"DeRoose, Tristyn",LW,Warriors,2017-18 Regular Season,47,0.03333333333333333,19.13789673605881,True,0.6560537841889551,0.02186845947296517
"Dea, Tyler",D,Saskatoon, 2013-14 Regular Season,23,0.015873015873015872,18.95632798443102,False,0.6852137257003785,0.010876408344450451
"Dea, Tyler",D,Prince Albert, 2013-14 Regular Season,11,0.047619047619047616,18.764819670376717,False,0.7159699609374992,0.03409380766369044
"Deacon, Mitch",LW,Royals, 2012-13 Regular Season,55,0.03508771929824561,19.606019701027826,False,0.5808732360149311,0.02038151705315548
"Deagle, Brad",D,Red Deer, 2010-11 Regular Season,54,0.06030150753768844,19.03522812732297,False,0.6725423627519311,0.04055531835690037
"Deagle, Brad",D,Seattle, 2011-12 Regular Season,56,0.14285714285714285,20.037382531437625,False,0.5115963654511173,0.07308519506444533
"Deagle, Jordie",LW,Prince George, 2007-08 Regular Season,67,0.125,19.211820713164567,False,0.6441815934657709,0.08052269918322136
"Deagle, Jordie",LW,Red Deer, 2008-09 Regular Season,38,0.15384615384615385,20.208075588299,False,0.48418306051918103,0.07448970161833554
"Deagle, Jordie",LW,Red Deer, 2009-10 Regular Season,65,0.07954545454545454,21.205704395026327,False,0.32396387415877204,0.025769853626265958
"Dech, Ryan",D,Oil Kings, 2011-12 Regular Season,30,0.078125,19.03160168416798,False,0.6731247695226226,0.05258787261895489
"Dech, Ryan",D,Oil Kings, 2010-11 Regular Season,46,0.0457516339869281,18.083306750559167,False,0.825420935860198,0.03776435654262344
"Deck, Nathan",D,Prince Albert, 2009-10 Regular Season,68,0.15714285714285714,19.969407576106942,False,0.5225131432772252,0.08210920822927824
"Deck, Nathan",D,Prince Albert, 2010-11 Regular Season,60,0.0861244019138756,20.98981495371277,False,0.35863571843372943,0.03088728675505804
"Deck, Nathan",D,Prince Albert, 2007-08 Regular Season,68,0.14619883040935672,17.97876529734529,False,0.8422102932463464,0.1231301598313372
"Deck, Nathan",D,Prince Albert, 2008-09 Regular Season,72,0.16740088105726872,18.975546720771337,False,0.6821271966441236,0.11418869371135108
"Delahey, Matt",D,Regina, 2009-10 Regular Season,41,0.07801418439716312,20.29696755236838,False,0.4699070110896386,0.036659412212666845
"Delahey, Matt",D,Chilliwack, 2009-10 Regular Season,26,0.12162162162162166,20.47279873816934,False,0.4416685226500041,0.05371644194391943
"Delahey, Matt",D,Regina, 2007-08 Regular Season,68,0.1,18.477290944589974,False,0.7621470742988503,0.07621470742988504
"Delahey, Matt",D,Regina, 2008-09 Regular Season,56,0.15428571428571428,19.475130933773986,False,0.601893972035898,0.09286364139982425
"Delaronde, Terrance",LW,Moose Jaw, 2007-08 Regular Season,69,0.1689497716894977,21.193034158925567,False,0.3259987140765541,0.05507740831430366
"Delnov, Alexander",LW,Seattle, 2012-13 Regular Season,63,0.24175824175824176,19.17580074225581,False,0.6499664007937174,0.1571347342578218
"Delnov, Alexander",LW,Seattle, 2013-14 Regular Season,70,0.28,20.17711595975381,False,0.48915517686353827,0.13696344952179074
"Denomie, Carson",RW,Blazers,2017-18 Regular Season,66,0.1021505376344086,18.143024772126022,True,0.8158302215965612,0.08333749575448743
"Derko, Josh",LW,Lethbridge, 2013-14 Regular Season,38,0.1702127659574468,20.612465635694505,False,0.4192380189074627,0.07135966279275961
"Derko, Josh",LW,Swift Current, 2012-13 Regular Season,31,0.12359550561797752,19.338763064653804,False,0.6237946518165991,0.0770982153930628
"Derko, Josh",LW,Lethbridge, 2012-13 Regular Season,21,0.17307692307692307,19.620641298163427,False,0.578525007514954,0.10012932822374203
"Derko, Josh",LW,Swift Current, 2010-11 Regular Season,42,0.037383177570093455,17.624999704715034,False,0.8990250474227657,0.03360841298776694
"Derko, Josh",LW,Swift Current, 2011-12 Regular Season,54,0.06578947368421052,18.6139237613287,False,0.7402038439306109,0.0486976213112244
"Descheneau, Jaedon",C,Kootenay, 2012-13 Regular Season,67,0.3968253968253968,18.069963617615077,False,0.8275638430110188,0.3283983504011979
"Descheneau, Jaedon",C,Kootenay, 2011-12 Regular Season,48,0.08275862068965517,17.0709153376444,False,0.9880109967743094,0.08176642731925318
"Descheneau, Jaedon",RW,Kootenay, 2014-15 Regular Season,62,0.34134615384615385,19.846606765979022,False,0.5422349533837694,0.1850898158184982
"Descheneau, Jaedon",RW,Kootenay, 2013-14 Regular Season,67,0.4272300469483568,19.064780288486645,False,0.6677962856690449,0.2853026384783244
"Dewar, Connor",C,Silvertips, 2015-16 Regular Season,72,0.0989010989010989,16.738204810820115,True,1.0414443073822897,0.10299998644440227
"Dewar, Connor",C,Silvertips,2017-18 Regular Season,68,0.2943722943722944,18.73203888378628,True,0.7212345552639237,0.21231147081362256
"Dewar, Connor",C,Silvertips,2016-17 Regular Season,71,0.13274336283185842,17.738981317146067,True,0.880719600466342,0.11690968147783302
"Dezman, Sam",LW,Medicine Hat, 2010-11 Regular Season,27,0.05555555555555555,19.09051549532642,False,0.6636632114505767,0.03687017841392093
"Dhaliwal, Bailey",D,Giants,2016-17 Regular Season,29,0.011627906976744186,17.90463378481465,True,0.8541158141587677,0.009931579234404275
"Dhaliwal, Bailey",D,Giants, 2015-16 Regular Season,11,0.045454545454545456,17.020406142979454,True,0.9961227734375,0.04527830788352273
"Dieno, Rhyse",RW,Kamloops, 2009-10 Regular Season,16,0.025,16.66328952737051,False,1.0534757019042966,0.02633689254760742
"Dieno, Rhyse",RW,Red Deer, 2013-14 Regular Season,62,0.35,20.709752355048426,False,0.40361377177922275,0.14126482012272795
"Dieno, Rhyse",RW,Red Deer, 2012-13 Regular Season,44,0.3888888888888889,19.697471747870512,False,0.5661860372919958,0.22018345894688726
"Dieno, Rhyse",RW,Medicine Hat, 2011-12 Regular Season,46,0.05988023952095808,18.646799473398573,False,0.7349240045721892,0.044007425423484375
"Dietrich, Jacob",C,Portland, 2007-08 Regular Season,53,0.23157894736842105,20.74919054094156,False,0.39727999912478573,0.09200168400784511
"Dietrich, Jacob",C,Lethbridge, 2007-08 Regular Season,19,0.05172413793103448,20.38767799481953,False,0.4553389140319837,0.023552012794757778
"Dietrich, Nick",RW,Lethbridge, 2007-08 Regular Season,13,0.0,18.447521805436644,False,0.7669279980468753,0.0
"Dietrich, Nick",RW,Portland, 2007-08 Regular Season,48,0.047058823529411764,18.82042341761629,False,0.7070399991308238,0.033272470547332886
"Dietz, Darren",D,Saskatoon, 2010-11 Regular Season,67,0.0931899641577061,17.677444517336387,False,0.8906024105157764,0.08299520671473186
"Dietz, Darren",D,Saskatoon, 2012-13 Regular Season,70,0.2172284644194757,19.63035300433254,False,0.5769653075041941,0.12533328777244668
"Dietz, Darren",D,Saskatoon, 2011-12 Regular Season,63,0.1752136752136752,18.66945970171141,False,0.7312847719051478,0.12813109251329513
"Dillon, Brenden",D,Seattle, 2008-09 Regular Season,70,0.04784688995215311,18.344214006041888,False,0.7835192306296728,0.037488958403333626
"Dillon, Brenden",D,Seattle, 2009-10 Regular Season,61,0.09027777777777778,19.335214863595287,False,0.6243644929065972,0.05636623894295669
"Dillon, Brenden",D,Seattle, 2007-08 Regular Season,70,0.04782608695652174,17.346496331803017,False,0.9437526891124355,0.04513599817494257
"Dillon, Brenden",D,Seattle, 2010-11 Regular Season,70,0.31351351351351353,20.35775514966252,False,0.4601445229641996,0.14426152611850585
"Dirk, Jagger",D,Kootenay, 2012-13 Regular Season,70,0.1855670103092784,19.875443069669878,False,0.5376038430110177,0.09976153787833322
"Dirk, Jagger",D,Kootenay, 2011-12 Regular Season,63,0.13541666666666666,18.87757160901667,False,0.6978619995919231,0.09450214577807291
"Dirk, Jagger",D,Kootenay, 2013-14 Regular Season,66,0.2028301886792453,20.87025975182688,False,0.3778362838566034,0.07663660474449975
"Dirk, Jagger",D,Kootenay, 2009-10 Regular Season,26,0.05263157894736842,16.86310386004513,False,1.0213855200767523,0.05375713263561854
"Dirk, Jagger",D,Kootenay, 2010-11 Regular Season,69,0.07421875,17.8798002199444,False,0.8581040846769294,0.06368741253461585
"Dittmer, Tyler",LW,Brandon, 2007-08 Regular Season,61,0.2602739726027397,20.486712953326407,False,0.4394338996957794,0.11437320677013435
"Dixon, Kolton",D,Red Deer, 2014-15 Regular Season,30,0.02803738317757009,19.67222661247911,False,0.5702404060358548,0.015988048767360413
"Dixon, Kolton",D,Saskatoon, 2014-15 Regular Season,26,0.06944444444444445,20.02827875369216,False,0.5130584321570395,0.0356290577886833
"Dixon, Kolton",D,Red Deer, 2013-14 Regular Season,60,0.03428571428571429,19.02756057436065,False,0.6737737717576797,0.02310081503169188
"Dixon, Kolton",D,Royals, 2012-13 Regular Season,37,0.016129032258064516,18.017675553998963,False,0.8359613060277669,0.013483246871415593
"Dmytriw, Jared",RW,Royals, 2014-15 Regular Season,42,0.04580152671755725,16.70242828724932,True,1.0471900170677597,0.047962901545088234
"Dmytriw, Jared",RW,Royals,2016-17 Regular Season,59,0.1326530612244898,18.78923834322596,True,0.7120483220779108,0.09445538966339634
"Dmytriw, Jared",RW,Rebels,2017-18 Regular Season,26,0.12,19.478450778494143,True,0.601360804973841,0.07216329659686092
"Dmytriw, Jared",RW,Giants,2017-18 Regular Season,45,0.12878787878787878,19.787577469824196,True,0.5517150583462342,0.07105421205974229
"Dmytriw, Jared",RW,Royals, 2015-16 Regular Season,71,0.06521739130434782,17.79246193054795,True,0.872130613953999,0.05687808351873907
"Dobrowolski, James",LW,Prince George, 2009-10 Regular Season,67,0.2682926829268293,20.13328278956336,False,0.4961947839961245,0.13312542985261877
"Dobrowolski, James",LW,Prince Albert, 2008-09 Regular Season,72,0.11894273127753305,19.134450830360386,False,0.656607196644122,0.07809865334533611
"Dobrowolski, James",LW,Prince George, 2010-11 Regular Season,71,0.20634920634920634,21.147555210543818,False,0.33330263318666287,0.06877673383216852
"Dobrowolski, James",LW,Prince Albert, 2007-08 Regular Season,66,0.08620689655172414,18.133932627268532,False,0.8172904200606741,0.0704560706948857
"Doetzel, Kayle",D,Red Deer, 2013-14 Regular Season,67,0.061538461538461535,18.74810851958485,False,0.7186537717546733,0.044224847492595275
"Doetzel, Kayle",D,Red Deer, 2011-12 Regular Season,34,0.030303030303030307,16.606277600956496,False,1.0626318172863871,0.03220096416019355
"Doetzel, Kayle",D,Red Deer, 2014-15 Regular Season,61,0.0761904761904762,19.617993208417026,False,0.5789502907282258,0.04411049834119816
"Doetzel, Kayle",D,Rebels, 2015-16 Regular Season,58,0.07177033492822966,20.75864095501344,False,0.3957622626248418,0.028403990140538887
"Doetzel, Kayle",D,Red Deer, 2012-13 Regular Season,45,0.047244094488188976,17.74462613002725,False,0.8798130435176237,0.041565970559887734
"Dolnik, Vladimir",LW,Everett, 2011-12 Regular Season,15,0.0,18.92385688677226,False,0.6904285839843753,0.0
"Donaghy, Dustin",LW,Lethbridge, 2009-10 Regular Season,51,0.08928571428571429,20.94013114998805,False,0.36661493731191896,0.03273347654570705
"Donaghy, Dustin",LW,Spokane, 2007-08 Regular Season,37,0.008849557522123894,18.943343426880134,False,0.6872990456430506,0.006082292439319031
"Donaghy, Dustin",LW,Spokane, 2009-10 Regular Season,12,0.02631578947368421,20.577676851455482,False,0.42482509765624954,0.011179607833059197
"Donaghy, Dustin",LW,Spokane, 2008-09 Regular Season,72,0.100418410041841,19.950445113954984,False,0.5255585146988295,0.052775750430007984
"Donald, Marshall",D,Oil Kings, 2014-15 Regular Season,19,0.03508771929824561,19.710721567232312,False,0.5640581163024909,0.01979151285271898
"Donald, Marshall",D,Calgary, 2014-15 Regular Season,27,0.06382978723404255,19.418140435422934,False,0.6110466460710771,0.03900297740879215
"Donohoe, Hunter",D,Rebels,2017-18 Regular Season,48,0.03496503496503497,17.69568728102393,True,0.8876726226675573,0.031037504289075434
"Dorsey, Matt",RW,Hitmen,2016-17 Regular Season,34,0.0625,17.85609305741246,True,0.8619114549795595,0.053869465936222466
"Dosanjh, Shaun",D,Vancouver, 2013-14 Regular Season,41,0.03333333333333333,18.006490137826336,False,0.8377576838650906,0.027925256128836354
"Dosanjh, Shaun",D,Vancouver, 2014-15 Regular Season,35,0.0,18.938913174495198,False,0.6880105441760715,0.0
"Dosanjh, Shaun",D,Blazers,2016-17 Regular Season,14,0.0851063829787234,20.698698028146406,False,0.40538909667968737,0.0345011997174202
"Dosanjh, Shaun",D,Cougars, 2015-16 Regular Season,39,0.007575757575757577,20.01828052648498,False,0.5146641474465126,0.003898970813988732
"Dosanjh, Shaun",D,Winterhawks,2016-17 Regular Season,19,0.012048192771084338,21.01914239125709,False,0.35392573196411137,0.004264165445350739
"Dosanjh, Shaun",D,Hurricanes,2016-17 Regular Season,12,0.054545454545454536,20.821323844178078,False,0.3856953906250009,0.02103793039772732
"Dotan, David",D,Prince Albert, 2008-09 Regular Season,43,0.014705882352941175,17.732052856280667,False,0.8818323112813249,0.012968122224725364
"Doty, Jacob",RW,Medicine Hat, 2012-13 Regular Season,71,0.12017167381974247,19.748219823747228,False,0.5580358963061953,0.06706010771061574
"Doty, Jacob",RW,Seattle, 2011-12 Regular Season,43,0.07446808510638298,18.724880372049856,False,0.7223842122487931,0.05379456899725055
"Doty, Jacob",RW,Medicine Hat, 2013-14 Regular Season,65,0.09292035398230088,20.747370838945386,False,0.3975722432653712,0.03694255357775573
"Doty, Jacob",RW,Seattle, 2010-11 Regular Season,68,0.03867403314917127,17.757755147158328,False,0.877704523366373,0.03394437383184867
"Doucet, Scott",RW,Regina, 2007-08 Regular Season,30,0.16129032258064516,20.0855151212838,False,0.5038662715218218,0.08126875347126158
"Doucet, Scott",RW,Red Deer, 2007-08 Regular Season,40,0.2289156626506024,19.867904588899577,False,0.5388145230227281,0.12334308358351607
"Doucet, Scott",RW,Regina, 2008-09 Regular Season,13,0.2272727272727273,20.68069349315068,False,0.4082806250000006,0.09279105113636378
"Doucette, Braiden",D,Moose Jaw, 2012-13 Regular Season,61,0.046357615894039736,17.762134837972244,False,0.8770011450216577,0.040655682219547046
"Doucette, Braiden",D,Moose Jaw, 2011-12 Regular Season,39,0.006711409395973154,16.75578317095615,False,1.0386212227444425,0.006970612233184178
"Dougherty, Jack",D,Winterhawks, 2015-16 Regular Season,68,0.24074074074074076,19.828609614096976,False,0.545125295976026,0.13123386754978406
"Douglas, Austin",D,Seattle, 2013-14 Regular Season,13,0.025,17.565595569349313,False,0.9085653515625007,0.02271413378906252
"Douglas, Austin",D,Kamloops, 2013-14 Regular Season,22,0.0196078431372549,17.718301339345434,False,0.8840408049011237,0.0173341334294338
"Douglas, Chris",RW,Rebels,2017-18 Regular Season,70,0.075,17.698569964804094,True,0.8872096636524627,0.0665407247739347
"Douglas, Chris",RW,Rebels,2016-17 Regular Season,24,0.025974025974025976,16.70255719047703,True,1.047169315209389,0.027199202992451665
"Dow, Drydn",D,Tri-City, 2010-11 Regular Season,53,0.05213270142180095,18.4653346284026,False,0.7640672586785424,0.0398328902628624
"Dow, Drydn",D,Tri-City, 2009-10 Regular Season,28,0.043478260869565216,17.434529804877222,False,0.9296145133367184,0.04041802231898776
"Dow, Drydn",D,Tri-City, 2011-12 Regular Season,56,0.049773755656108594,19.49016691964869,False,0.5994791927044205,0.029838330858591066
"Dow, Drydn",D,Tri-City, 2012-13 Regular Season,59,0.15736040609137056,20.490884004362737,False,0.4387640288993446,0.06904408576588672
"Dowd, Brenden",C,Oil Kings, 2008-09 Regular Season,72,0.3263157894736842,20.210975796103348,False,0.48371728714580264,0.1578445884370514
"Dowd, Brenden",C,Oil Kings, 2007-08 Regular Season,70,0.2549019607843137,19.214980352710267,False,0.6436741553547312,0.16407380430610793
"Dowling, Justin",C,Swift Current, 2007-08 Regular Season,71,0.1134453781512605,17.461074443723753,False,0.9253514443379656,0.1049768445257356
"Dowling, Justin",C,Swift Current, 2010-11 Regular Season,61,0.4177215189873418,20.455490718669537,False,0.4444481905816726,0.18565557328095186
"Dowling, Justin",C,Swift Current, 2009-10 Regular Season,69,0.34418604651162793,19.451607421084347,False,0.6056718481738539,0.20846379890634972
"Dowling, Justin",C,Swift Current, 2008-09 Regular Season,71,0.2608695652173913,18.458311089569868,False,0.7651952390150791,0.1996161493082815
"Dowzak, Tysen",D,Kelowna, 2008-09 Regular Season,54,0.07216494845360824,21.030532284643687,False,0.35209651508622386,0.02540902686189244
"Dowzak, Tysen",D,Kelowna, 2007-08 Regular Season,66,0.05829596412556054,20.025331947018387,False,0.5135316893088473,0.02993682493728706
"Doyle, Eric",D,Swift Current, 2009-10 Regular Season,19,0.18309859154929575,20.632849486886638,False,0.41596437240600626,0.07616249072222649
"Doyle, Eric",D,Portland, 2009-10 Regular Season,33,0.1557377049180328,20.893863878244765,False,0.3740454611538908,0.058252981655114146
"Doyle, Eric",D,Swift Current, 2008-09 Regular Season,71,0.21653543307086612,19.948722048473847,False,0.5258352390151004,0.11386196120405717
"Doyle, Eric",D,Swift Current, 2007-08 Regular Season,70,0.2076271186440678,18.951485402627775,False,0.6859914443379798,0.14243042700237715
"Draisaitl, Leon",C,Prince Albert, 2012-13 Regular Season,63,0.2871287128712871,17.392650929856565,False,0.9363402606650357,0.26885017385431714
"Draisaitl, Leon",C,Kelowna, 2014-15 Regular Season,28,0.40540540540540543,19.354367027074503,False,0.6212886554518349,0.25187377923723037
"Draisaitl, Leon",C,Prince Albert, 2013-14 Regular Season,60,0.5025641025641026,18.39059692580175,False,0.7760701337162392,0.3900249902779048
"Draude, Terrell",C,Calgary, 2014-15 Regular Season,50,0.11229946524064173,17.84829121143983,False,0.8631644314427636,0.09693290406576491
"Draude, Terrell",C,Blades, 2015-16 Regular Season,47,0.12,19.002822214246734,False,0.6777467523919745,0.08132961028703693
"Draude, Terrell",C,Calgary, 2013-14 Regular Season,43,0.03164556962025317,16.985985791545488,False,1.0016506818777948,0.031697806388537815
"Drozd, Sergei",C,Tri-City, 2009-10 Regular Season,57,0.16666666666666666,19.921801877406345,False,0.530158618488541,0.08835976974809015
"Dube, Dillon",C,Rockets, 2015-16 Regular Season,65,0.27848101265822783,17.67246506720781,True,0.891402110206426,0.24823856233596672
"Dube, Dillon",C,Rockets,2017-18 Regular Season,53,0.4117647058823529,19.663234102177423,True,0.571684603190306,0.23539954249012598
"Dube, Dillon",C,Rockets,2016-17 Regular Season,40,0.3089887640449438,18.669240298696426,True,0.7313200080293543,0.22596966540232855
"Dube, Dillon",C,Kelowna, 2014-15 Regular Season,37,0.16326530612244894,16.586084725790975,True,1.0658747930379695,0.174020374373546
"Dudas, Jesse",D,Swift Current, 2007-08 Regular Season,23,0.18181818181818185,19.965143116859547,False,0.523198015432357,0.0951269118967922
"Dudas, Jesse",D,Prince George, 2007-08 Regular Season,29,0.2727272727272727,19.775157000583736,False,0.5537097857062521,0.15101175973806874
"Dudas, Jesse",D,Regina, 2008-09 Regular Season,19,0.2545454545454545,20.915797946877674,False,0.37052284973144545,0.09431490720436793
"Duke, Reid",C,Wheat Kings, 2015-16 Regular Season,68,0.21180555555555555,20.148257291599947,False,0.4937898789690487,0.1045874396427499
"Duke, Reid",C,Lethbridge, 2013-14 Regular Season,59,0.2846153846153846,18.135833328682413,False,0.8169851674136046,0.23252654764848746
"Duke, Reid",C,Lethbridge, 2012-13 Regular Season,53,0.1437908496732026,17.138449503039375,False,0.9771650098118765,0.14050738703177307
"Duke, Reid",C,Brandon, 2014-15 Regular Season,44,0.22826086956521735,18.80287648568783,False,0.709858036398535,0.1620328126561873
"Duke, Reid",C,Wheat Kings,2016-17 Regular Season,59,0.3756613756613757,21.14127382848921,False,0.3343114231446327,0.12558788911782498
"Dulle, Kenton",RW,Kamloops, 2008-09 Regular Season,65,0.2681818181818182,20.899566738316654,False,0.37312958182634537,0.1000665696716108
"Dulle, Kenton",RW,Kamloops, 2007-08 Regular Season,61,0.2356687898089172,19.905758841099754,False,0.5327351301193799,0.1255490434039303
"Dumais, Wilson",LW,Prince George, 2010-11 Regular Season,54,0.044198895027624314,18.044074789626734,False,0.8317215887859466,0.03676117519495897
"Dumais, Wilson",LW,Prince George, 2009-10 Regular Season,12,0.13793103448275862,17.051337756849314,False,0.9911551562500005,0.13671105603448283
"Dumba, Mathew",D,Red Deer, 2012-13 Regular Season,57,0.2222222222222222,18.637197161559673,False,0.7364661358535165,0.16365914130078144
"Dumba, Mathew",D,Red Deer, 2010-11 Regular Season,61,0.11255411255411256,16.65437202814509,False,1.0549078522798987,0.11873421713972886
"Dumba, Mathew",D,Red Deer, 2011-12 Regular Season,58,0.2981366459627329,17.652944281549786,False,0.8945371483831046,0.26669430510800635
"Dumba, Mathew",D,Portland, 2013-14 Regular Season,22,0.18584070796460175,19.646998784313464,False,0.5742919952392578,0.10672683097366736
"Dunstall, Travis",LW,Medicine Hat, 2008-09 Regular Season,61,0.2279069767441861,19.565951668847887,False,0.5873081619830294,0.13385162761473696
"Dunstall, Travis",LW,Medicine Hat, 2007-08 Regular Season,37,0.17777777777777778,18.5711764637646,False,0.7470690599194052,0.13281227731900538
"Dunstall, Travis",LW,Kamloops, 2007-08 Regular Season,22,0.14035087719298245,18.265950150685764,False,0.7960884057998663,0.11173170607717421
"Duperreault, Ben",LW,Moose Jaw, 2013-14 Regular Season,63,0.10344827586206896,17.663561512008673,False,0.8928320211714071,0.09236193322462832
"Duperreault, Ben",LW,Hurricanes, 2015-16 Regular Season,39,0.07407407407407407,19.67637314567835,False,0.569574472804057,0.04219070168918941
"Duperreault, Ben",LW,Moose Jaw, 2014-15 Regular Season,29,0.060240963855421686,18.400436371013726,False,0.7744899188151959,0.04665601920573469
"Durand, Chris",C,Saskatoon, 2007-08 Regular Season,61,0.3006535947712418,21.156686978012452,False,0.3318360713312005,0.09976770772049165
"Duval, Ian",C,Calgary, 2007-08 Regular Season,71,0.2,19.864060209948114,False,0.5394319302823329,0.1078863860564666
"Duval, Ian",C,Kelowna, 2008-09 Regular Season,26,0.2912621359223301,20.866148633499673,False,0.3784965294599525,0.1102417076096949
"Duval, Ian",C,Moose Jaw, 2008-09 Regular Season,31,0.34444444444444444,20.68324352948837,False,0.40787108916416814,0.14048893071210236
"Dwyer, Mackenzie",D,Silvertips,2016-17 Regular Season,13,0.0,19.738035102739726,False,0.5596715625000002,0.0
"Dwyer, Mackenzie",D,Silvertips, 2015-16 Regular Season,20,0.06349206349206349,18.92165622449901,False,0.6907820103454592,0.04385917526002915
"Dykstra, Matt",LW,Royals, 2015-16 Regular Season,12,0.0,18.780860712756848,False,0.7133937695312502,0.0
"Dymacek, Roman",LW,ICE, 2015-16 Regular Season,55,0.08547008547008547,19.14813901521782,False,0.6544088741560183,0.0559323824064973
"Dziurzynski, Darian",LW,Saskatoon, 2007-08 Regular Season,32,0.04444444444444445,16.967641400344263,False,1.0045967911047113,0.04464874627132051
"Dziurzynski, Darian",LW,Saskatoon, 2010-11 Regular Season,71,0.17845117845117844,19.978814380359566,False,0.5210024105142539,0.09297349413217325
"Dziurzynski, Darian",LW,Saskatoon, 2008-09 Regular Season,64,0.09727626459143968,17.96477493328198,False,0.8444571457149141,0.08214563674269591
"Dziurzynski, Darian",LW,Brandon, 2011-12 Regular Season,53,0.1736842105263158,20.97410532593669,False,0.3611586846545678,0.06272756101895126
"Dziurzynski, Darian",LW,Saskatoon, 2009-10 Regular Season,62,0.1308411214953271,18.95484504390981,False,0.6854518859480847,0.08968529348853443
"Eakin, Cody",C,Swift Current, 2010-11 Regular Season,28,0.4868421052631579,19.55612550259453,False,0.5888862442833189,0.2866946189274053
"Eakin, Cody",C,Swift Current, 2009-10 Regular Season,67,0.3886255924170616,18.807771804645785,False,0.7090718481738869,0.2755634670628376
"Eakin, Cody",C,Swift Current, 2007-08 Regular Season,55,0.08585858585858586,16.817238827060777,False,1.0287514443740395,0.08832714421393269
"Eakin, Cody",C,Kootenay, 2010-11 Regular Season,25,0.4074074074074074,19.827745425864446,False,0.54526408460617,0.22214462706177296
"Eakin, Cody",C,Swift Current, 2008-09 Regular Season,54,0.25263157894736843,17.814475473131218,False,0.8685952390151268,0.21943458669855836
"Eansor, Scott",C,Thunderbirds,2016-17 Regular Season,40,0.3089430894308943,21.17350516405446,False,0.32913507065285375,0.10168400556754832
"Eansor, Scott",C,Thunderbirds, 2015-16 Regular Season,55,0.2413793103448276,20.216751654682973,False,0.4827896842579147,0.11653544102777251
"Eansor, Scott",C,Seattle, 2013-14 Regular Season,52,0.06936416184971098,18.20663291402192,False,0.8056147540080798,0.05588079218553154
"Eansor, Scott",C,Seattle, 2014-15 Regular Season,64,0.16574585635359115,19.146257855041284,False,0.6547109884803701,0.1085156334497851
"Eberle, Jan",LW,Seattle, 2007-08 Regular Season,54,0.12352941176470587,18.831406786958052,False,0.7052760700145368,0.08712233806061925
"Eberle, Jordan",C,Regina, 2007-08 Regular Season,70,0.3807106598984771,17.841679504829237,False,0.8642262715244247,0.32902015413366414
"Eberle, Jordan",C,Regina, 2009-10 Regular Season,55,0.5076923076923077,19.83636730558002,False,0.5438794107238492,0.2761233931367234
"Eberle, Jordan",C,Regina, 2008-09 Regular Season,60,0.3636363636363637,18.839514835332317,False,0.7039739174456301,0.25599051543477463
"Eberle, Tanner",LW,Moose Jaw, 2012-13 Regular Season,62,0.2333333333333333,19.18131759795218,False,0.6490803937688798,0.15145209187940528
