Player Name,Position,Team,Season,Games Played,Goals Per Team Goals %,Assists Per Team Assists %,Points Per Team Points %,Total Points,Total Team Points,Player Age,Draft Eligibility
"Chabot, Jean-Philip",C,Olympiques, 2007 | Playoffs,5,0.058823529411764705,0.058823529411764705,0.11764705882352941,2.0,17.0,18.996746575624996,False
"Stinziani, Michael",RW,Olympiques, 2007 | Playoffs,5,0.0,0.0,0.0,0.0,17.0,17.88441780625,False
"Dufresne, Ken",D,Olympiques, 2007 | Playoffs,5,0.058823529411764705,0.058823529411764705,0.11764705882352941,2.0,17.0,19.48441780625,False
"Byron, Paul",C,Olympiques, 2007 | Playoffs,5,0.29411764705882354,0.058823529411764705,0.35294117647058826,6.0,17.0,17.922773975000002,False
"Petit, Keven",RW,Olympiques, 2007 | Playoffs,5,0.17647058823529413,0.17647058823529413,0.35294117647058826,6.0,17.0,20.700856165624998,False
"Smith, Darryl",C,Olympiques, 2007 | Playoffs,5,0.11764705882352941,0.0,0.11764705882352941,2.0,17.0,20.07619863,False
"Bertrand-Duclos, Dave",C,Olympiques, 2007 | Playoffs,5,0.0,0.0,0.0,0.0,17.0,19.97482876625,False
"Pistilli, Matthew",RW,Olympiques, 2007 | Playoffs,5,0.058823529411764705,0.058823529411764705,0.11764705882352941,2.0,17.0,18.448801369999998,False
"Stacey, Travis",LW,Olympiques, 2007 | Playoffs,5,0.0,0.0,0.0,0.0,17.0,16.741952055625,False
"Giroux, Claude",RW,Olympiques, 2007 | Playoffs,5,0.11764705882352941,0.29411764705882354,0.4117647058823529,7.0,17.0,19.21318493,False
"Loikets, Chad",D,Olympiques, 2007 | Playoffs,5,0.0,0.058823529411764705,0.058823529411764705,1.0,17.0,19.84058219,False
"Kveton, David",C,Olympiques, 2007 | Playoffs,5,0.0,0.0,0.0,0.0,17.0,19.237842465625,False
"Riendeau, Yannick",RW,Huskies, 2007 | Playoffs,10,0.21951219512195122,0.12195121951219512,0.34146341463414637,14.0,41.0,18.801139766796876,False
"Paul, Kalin",D,Drakkar, 2007 | Playoffs,11,0.0,0.0,0.0,0.0,43.0,16.880573094179688,False
"Adam, Jean-Sébastien",D,Drakkar, 2007 | Playoffs,11,0.13953488372093023,0.06976744186046512,0.20930232558139536,9.0,43.0,20.447696381201172,False
"Dorion, Marc-André",D,Drakkar, 2007 | Playoffs,11,0.046511627906976744,0.32558139534883723,0.37209302325581395,16.0,43.0,20.031258024179685,False
"Picard-Hooper, Alexandre",C,Drakkar, 2007 | Playoffs,11,0.06976744186046512,0.18604651162790697,0.2558139534883721,11.0,43.0,19.877833370429688,False
"Bouchard, François",RW,Drakkar, 2007 | Playoffs,11,0.16279069767441862,0.2558139534883721,0.4186046511627907,18.0,43.0,18.954545700429687,False
"Laroche, Marc-André",LW,Drakkar, 2007 | Playoffs,7,0.0,0.0,0.0,0.0,24.0,18.14503424765625,False
"Jensen, Joakim",RW,Drakkar, 2007 | Playoffs,11,0.11627906976744186,0.06976744186046512,0.18604651162790697,8.0,43.0,19.672353914179688,False
"Tousignant, Mathieu",C,Drakkar, 2007 | Playoffs,9,0.06060606060606061,0.06060606060606061,0.12121212121212122,4.0,33.0,17.37648758828125,False
"Labrie, Pierre-Cédrick",LW,Drakkar, 2007 | Playoffs,11,0.18604651162790697,0.13953488372093023,0.32558139534883723,14.0,43.0,20.828518301152343,False
"Michaud, Stéphane",LW,Drakkar, 2007 | Playoffs,10,0.024390243902439025,0.0,0.024390243902439025,1.0,41.0,17.881009203632814,False
"Ouimet, Maxime",D,Drakkar, 2007 | Playoffs,9,0.0,0.09090909090909091,0.09090909090909091,3.0,33.0,19.168268409609375,False
"Donais, Olivier",RW,Drakkar, 2007 | Playoffs,11,0.06976744186046512,0.11627906976744186,0.18604651162790697,8.0,43.0,19.41755939417969,False
"Des Alliers, Renaud",LW,Drakkar, 2007 | Playoffs,11,0.023255813953488372,0.046511627906976744,0.06976744186046512,3.0,43.0,21.12166898417969,False
"Paquet, Jean-Philippe",D,Drakkar, 2007 | Playoffs,11,0.0,0.11627906976744186,0.11627906976744186,5.0,43.0,20.255915561152342,False
"Ménard, Mathew",D,Drakkar, 2007 | Playoffs,10,0.0,0.025,0.025,1.0,40.0,19.425636771953123,False
"Morier, Maxime",RW,Drakkar, 2007 | Playoffs,11,0.0,0.0,0.0,0.0,43.0,19.36824433042969,False
"Breault, Benjamin",C,Drakkar, 2007 | Playoffs,11,0.09302325581395349,0.16279069767441862,0.2558139534883721,11.0,43.0,19.132627891152342,False
"Messier, Charles-Antoine",C,Drakkar, 2007 | Playoffs,11,0.0,0.06976744186046512,0.06976744186046512,3.0,43.0,18.428518301152344,False
"Micks, MacKenzie",RW,Voltigeurs, 2007 | Playoffs,7,0.0,0.0,0.0,0.0,28.0,19.029195203906248,False
"Campeau-Charron, Éric",D,Voltigeurs, 2007 | Playoffs,9,0.0,0.05714285714285714,0.05714285714285714,2.0,35.0,18.00455907746094,False
"Garland, Corey",LW,Voltigeurs, 2007 | Playoffs,5,0.0,0.0,0.0,0.0,22.0,20.187671234375003,False
"Ryan, Joey",D,Remparts, 2007 | Playoffs,3,0.0,0.0,0.0,0.0,7.0,19.45068493,False
"Bergeron, Pierre",D,Remparts, 2007 | Playoffs,5,0.0,0.125,0.125,2.0,16.0,20.127397259374998,False
"Esposito, Angelo",C,Remparts, 2007 | Playoffs,5,0.25,0.1875,0.4375,7.0,16.0,18.102739726875,False
"Tessier, Kelsey",C,Remparts, 2007 | Playoffs,5,0.0625,0.3125,0.375,6.0,16.0,17.198630136875,False
"Bashkirov, Roman",LW,Remparts, 2007 | Playoffs,5,0.25,0.125,0.375,6.0,16.0,18.061643836875,False
"Genest, Hubert",D,Remparts, 2007 | Playoffs,2,0.0,0.0,0.0,0.0,6.0,17.478082190000002,False
"Sheppard, Kenzie",LW,Remparts, 2007 | Playoffs,5,0.0625,0.0625,0.125,2.0,16.0,19.968493149375,False
"Vallerand, Marc-Olivier",C,Remparts, 2007 | Playoffs,5,0.0,0.0,0.0,0.0,16.0,17.949315067500002,False
"Petit, Félix",C,Remparts, 2007 | Playoffs,5,0.0,0.125,0.125,2.0,16.0,18.587671234375,False
"Aubin, Brent",RW,Remparts, 2007 | Playoffs,5,0.1875,0.3125,0.5,8.0,16.0,20.782191779374998,False
"Poirier, Christophe",RW,Remparts, 2007 | Playoffs,5,0.0,0.0,0.0,0.0,16.0,19.116438356875,False
"Lacroix, Maxime",LW,Remparts, 2007 | Playoffs,5,0.125,0.0625,0.1875,3.0,16.0,19.8178082175,False
"Roch, Joël",D,Remparts, 2007 | Playoffs,5,0.0,0.0,0.0,0.0,16.0,18.075342466875,False
"Veilleux, Guillaume",D,Remparts, 2007 | Playoffs,5,0.0,0.0625,0.0625,1.0,16.0,20.979452056874997,False
"Sauvé, Maxime",C,Remparts, 2007 | Playoffs,2,0.0,0.0,0.0,0.0,6.0,17.169863014999997,False
"Poirier, Philippe",D,Remparts, 2007 | Playoffs,5,0.0,0.0625,0.0625,1.0,16.0,20.050684929375,False
"Bashkirov, Ruslan",RW,Remparts, 2007 | Playoffs,5,0.0625,0.1875,0.25,4.0,16.0,18.061643836875,False
"Bezeau, Billy",D,Remparts, 2007 | Playoffs,5,0.0,0.0,0.0,0.0,16.0,20.365753426875,False
"Bodnarchuk, Andrew",D,Mooseheads, 2007 | Playoffs,12,0.022222222222222223,0.2222222222222222,0.24444444444444444,11.0,45.0,18.74480549032715,False
"Suchy, Jiri",D,Mooseheads, 2007 | Playoffs,7,0.0,0.0,0.0,0.0,29.0,19.2515839009375,False
"Seymour, Ryan",C,Mooseheads, 2007 | Playoffs,11,0.047619047619047616,0.0,0.047619047619047616,2.0,42.0,20.67896243705078,False
"Pouliot, James",LW,Mooseheads, 2007 | Playoffs,11,0.0,0.045454545454545456,0.045454545454545456,2.0,44.0,19.336443171601562,False
"Peters, Garrett",RW,Mooseheads, 2007 | Playoffs,11,0.04878048780487805,0.0,0.04878048780487805,2.0,41.0,20.240697238085936,False
"MacMillan, Logan",C,Mooseheads, 2007 | Playoffs,12,0.2,0.24444444444444444,0.4444444444444444,20.0,45.0,17.761243847084963,False
"Smith, Daniel",LW,Mooseheads, 2007 | Playoffs,11,0.0,0.045454545454545456,0.045454545454545456,2.0,44.0,18.040295913164062,False
"Swan, Bryce",RW,Mooseheads, 2007 | Playoffs,12,0.13333333333333333,0.06666666666666667,0.2,9.0,45.0,19.50918905032715,False
"Hillier, Ryan",LW,Mooseheads, 2007 | Playoffs,12,0.06666666666666667,0.13333333333333333,0.2,9.0,45.0,19.20507946158203,False
"Corsi, Peter-James",C,Mooseheads, 2007 | Playoffs,12,0.044444444444444446,0.08888888888888889,0.13333333333333333,6.0,45.0,18.681791790327146,False
"Voracek, Jakub",RW,Mooseheads, 2007 | Playoffs,12,0.15555555555555556,0.37777777777777777,0.5333333333333333,24.0,45.0,17.648915077788086,False
"White, Andrew",C,Mooseheads, 2007 | Playoffs,8,0.0,0.06666666666666667,0.06666666666666667,2.0,30.0,18.4257919503125,False
"Pender, Justin",D,Mooseheads, 2007 | Playoffs,12,0.022222222222222223,0.044444444444444446,0.06666666666666667,3.0,45.0,18.45439453032715,False
"Monast, Guillaume",D,Mooseheads, 2007 | Playoffs,12,0.044444444444444446,0.15555555555555556,0.2,9.0,45.0,18.90918905032715,False
"MacAskill, Ben",D,Mooseheads, 2007 | Playoffs,8,0.03571428571428571,0.0,0.03571428571428571,1.0,28.0,17.787307363515623,False
"Côté, Jean-Sébastien",LW,Mooseheads, 2007 | Playoffs,12,0.0,0.0,0.0,0.0,45.0,20.922887681577148,False
"Bona, Graham",D,Mooseheads, 2007 | Playoffs,11,0.0,0.024390243902439025,0.024390243902439025,1.0,41.0,18.904679470654294,False
"Pridham, Colby",C,Mooseheads, 2007 | Playoffs,12,0.17777777777777778,0.2,0.37777777777777777,17.0,45.0,19.67357261158203,False
"Emmanuele, Nick",D,Wildcats, 2007 | Playoffs,7,0.125,0.08333333333333333,0.20833333333333334,5.0,24.0,19.91339897171875,False
"MacDonald, Andrew",D,Wildcats, 2007 | Playoffs,7,0.041666666666666664,0.20833333333333334,0.25,6.0,24.0,20.57093321921875,False
"Lincourt, Maxime",RW,Wildcats, 2007 | Playoffs,6,0.125,0.125,0.25,6.0,24.0,19.912756848437496,False
"Lessard, Pierre-Marc",LW,Wildcats, 2007 | Playoffs,7,0.0,0.0,0.0,0.0,24.0,17.798330479218748,False
"Gaudet, Christian",C,Wildcats, 2007 | Playoffs,7,0.08333333333333333,0.125,0.20833333333333334,5.0,24.0,20.801070206875,False
"Lepage, Jason",C,Wildcats, 2007 | Playoffs,7,0.0,0.041666666666666664,0.041666666666666664,1.0,24.0,18.47230308171875,False
"Cameron, Randy",RW,Wildcats, 2007 | Playoffs,7,0.041666666666666664,0.041666666666666664,0.08333333333333333,2.0,24.0,18.17641267171875,False
"Goyens, Nicholas",D,Wildcats, 2007 | Playoffs,7,0.0,0.0,0.0,0.0,24.0,18.718878426875,False
"Labelle, Marc-André",RW,Wildcats, 2007 | Playoffs,7,0.08333333333333333,0.0,0.08333333333333333,2.0,24.0,17.92161815171875,False
"MacLellan, Murdock",RW,Wildcats, 2007 | Playoffs,7,0.125,0.125,0.25,6.0,24.0,18.83942636921875,False
"Barberio, Mark",D,Wildcats, 2007 | Playoffs,7,0.0,0.08333333333333333,0.08333333333333333,2.0,24.0,17.028467466875,False
"Brenton, Matthew",LW,Wildcats, 2007 | Playoffs,7,0.0,0.041666666666666664,0.041666666666666664,1.0,24.0,18.09970034171875,False
"Welton, Nathan",D,Wildcats, 2007 | Playoffs,7,0.0,0.08333333333333333,0.08333333333333333,2.0,24.0,20.946275686874998,False
"Morehouse, Chris",LW,Wildcats, 2007 | Playoffs,7,0.16666666666666666,0.041666666666666664,0.20833333333333334,5.0,24.0,19.765453767812502,False
"Eagles, Matt",C,Wildcats, 2007 | Playoffs,7,0.08333333333333333,0.16666666666666666,0.25,6.0,24.0,19.206549657812502,False
"Pianosi, Alexi",D,Wildcats, 2007 | Playoffs,7,0.041666666666666664,0.125,0.16666666666666666,4.0,24.0,18.10791952171875,False
"Marquardt, Matt",LW,Wildcats, 2007 | Playoffs,7,0.041666666666666664,0.125,0.16666666666666666,4.0,24.0,19.70791952171875,False
"Mangan, Phil",C,Wildcats, 2007 | Playoffs,7,0.041666666666666664,0.125,0.16666666666666666,4.0,24.0,20.14079623171875,False
"Noreau, Maxim",D,Tigres, 2007 | Playoffs,6,0.1111111111111111,0.05555555555555555,0.16666666666666666,3.0,18.0,19.851113013750002,False
"Chamberland, Carl",D,Tigres, 2007 | Playoffs,6,0.0,0.0,0.0,0.0,18.0,18.86207191875,False
"Tremblay, Erick",D,Tigres, 2007 | Playoffs,5,0.0,0.0,0.0,0.0,14.0,20.412157534374998,False
"Labonté, Alexandre",RW,Tigres, 2007 | Playoffs,4,0.0,0.0,0.0,0.0,13.0,18.93732877,False
"Kolarik, Jan",LW,Tigres, 2007 | Playoffs,6,0.16666666666666666,0.0,0.16666666666666666,3.0,18.0,18.42371575375,False
"Monahan, Alexandre",LW,Tigres, 2007 | Playoffs,6,0.0,0.0,0.0,0.0,18.0,19.04289383375,False
"Nolin, Dave",LW,Tigres, 2007 | Playoffs,6,0.0,0.0,0.0,0.0,18.0,17.922345890000003,False
"Robichaud, Maxime",D,Tigres, 2007 | Playoffs,6,0.0,0.05555555555555555,0.05555555555555555,1.0,18.0,17.94974315,False
"Demers, Jason",D,Tigres, 2007 | Playoffs,6,0.0,0.0,0.0,0.0,18.0,18.804537670000002,False
"Madsen, Morten",C,Tigres, 2007 | Playoffs,6,0.16666666666666666,0.3333333333333333,0.5,9.0,18.0,20.20179794375,False
"Henegan, Kyell",LW,Tigres, 2007 | Playoffs,6,0.0,0.0,0.0,0.0,18.0,19.42371575375,False
"Ross, Adam",RW,Tigres, 2007 | Playoffs,6,0.0,0.0,0.0,0.0,18.0,19.8401541096875,False
"Zaore-Vanie, Vincent",D,Tigres, 2007 | Playoffs,6,0.0,0.1111111111111111,0.1111111111111111,2.0,18.0,21.01549657375,False
"Chouinard, Joël",D,Tigres, 2007 | Playoffs,6,0.0,0.05555555555555555,0.05555555555555555,1.0,18.0,16.974400683749998,False
"McNeil, Kyle",RW,Tigres, 2007 | Playoffs,6,0.05555555555555555,0.0,0.05555555555555555,1.0,18.0,18.675770548750002,False
"Doucet, Benoît",LW,Tigres, 2007 | Playoffs,6,0.2777777777777778,0.1111111111111111,0.3888888888888889,7.0,18.0,21.00727739875,False
"Veilleux, Keven",C,Tigres, 2007 | Playoffs,6,0.05555555555555555,0.2777777777777778,0.3333333333333333,6.0,18.0,17.75522260375,False
"Lafrance, Toby",C,Tigres, 2007 | Playoffs,6,0.16666666666666666,0.3333333333333333,0.5,9.0,18.0,19.785359589687502,False
"Thériault, François",LW,Drakkar, 2007 | Playoffs,5,0.045454545454545456,0.0,0.045454545454545456,1.0,22.0,20.259417806875,False
"Gervais, Benoit",D,Rocket, 2007 | Playoffs,7,0.0,0.13793103448275862,0.13793103448275862,4.0,29.0,18.90008561546875,False
"Lomanno, Luciano",D,Rocket, 2007 | Playoffs,7,0.0,0.13793103448275862,0.13793103448275862,4.0,29.0,20.897345890624997,False
"Southorn, Jordon",D,Rocket, 2007 | Playoffs,7,0.0,0.0,0.0,0.0,29.0,16.87268835296875,False
"Lessard, Pierre-Luc",D,Rocket, 2007 | Playoffs,7,0.0,0.06896551724137931,0.06896551724137931,2.0,29.0,19.201455480468752,False
"Walker, Geoff",LW,Rocket, 2007 | Playoffs,7,0.13793103448275862,0.1724137931034483,0.3103448275862069,9.0,29.0,19.305565070468752,False
"Doyle, Chris",C,Rocket, 2007 | Playoffs,7,0.034482758620689655,0.10344827586206896,0.13793103448275862,4.0,29.0,17.0206335609375,False
"Latal, Martin",RW,Rocket, 2007 | Playoffs,7,0.10344827586206896,0.13793103448275862,0.2413793103448276,7.0,29.0,19.0343321909375,False
"Doucet, Guillaume",C,Rocket, 2007 | Playoffs,7,0.06896551724137931,0.1724137931034483,0.2413793103448276,7.0,29.0,20.54666096046875,False
"McKinley, Lucas",LW,Rocket, 2007 | Playoffs,4,0.0,0.0,0.0,0.0,16.0,17.978082193749998,False
"Laliberté, David",RW,Rocket, 2007 | Playoffs,7,0.1724137931034483,0.13793103448275862,0.3103448275862069,9.0,29.0,21.037071920468748,False
"Morrison, Brett",C,Rocket, 2007 | Playoffs,7,0.27586206896551724,0.27586206896551724,0.5517241379310345,16.0,29.0,19.68090753234375,False
"Laferrière, Sébastien",LW,Rocket, 2007 | Playoffs,4,0.0,0.0,0.0,0.0,16.0,20.0472602725,False
"Lachaine, Matthew",C,Rocket, 2007 | Playoffs,7,0.0,0.0,0.0,0.0,29.0,18.954880140468752,False
"Cliche, Maxim",LW,Rocket, 2007 | Playoffs,3,0.0,0.0,0.0,0.0,11.0,18.0890410975,False
"Locke, Chad",C,Rocket, 2007 | Playoffs,7,0.034482758620689655,0.0,0.034482758620689655,1.0,29.0,18.68638698296875,False
"Paynter, Greg",LW,Rocket, 2007 | Playoffs,7,0.0,0.0,0.0,0.0,29.0,18.96309931296875,False
"Gragnani, Marc-André",D,Rocket, 2007 | Playoffs,7,0.1724137931034483,0.27586206896551724,0.4482758620689655,13.0,29.0,20.05351027234375,False
"Boutin, Pascal",D,Rocket, 2007 | Playoffs,7,0.0,0.034482758620689655,0.034482758620689655,1.0,29.0,18.8754280809375,False
"Firlotte, Zack",D,Titan, 2007 | Playoffs,12,0.0,0.07317073170731707,0.07317073170731707,3.0,41.0,20.87883936224121,False
"Sigouin, Nicolas",D,Titan, 2007 | Playoffs,12,0.024390243902439025,0.14634146341463414,0.17073170731707318,7.0,41.0,17.72541470230469,False
"Labrie, Mathieu",D,Titan, 2007 | Playoffs,12,0.024390243902439025,0.07317073170731707,0.0975609756097561,4.0,41.0,19.78842840226074,False
"Desnoyers, Marc-Antoine",D,Titan, 2007 | Playoffs,12,0.0,0.0975609756097561,0.0975609756097561,4.0,41.0,18.22952429226074,False
"Pomerleau, Maxime",D,Titan, 2007 | Playoffs,12,0.0975609756097561,0.04878048780487805,0.14634146341463414,6.0,41.0,18.522674980053708,False
"Tesink, Brad",D,Titan, 2007 | Playoffs,9,0.0,0.03333333333333333,0.03333333333333333,1.0,30.0,18.217829622617188,False
"Grenache, Samuel",RW,Titan, 2007 | Playoffs,12,0.07317073170731707,0.04878048780487805,0.12195121951219512,5.0,41.0,17.341853062241213,False
"Joly, Tomy",LW,Titan, 2007 | Playoffs,12,0.04878048780487805,0.12195121951219512,0.17073170731707318,7.0,41.0,18.777469500053712,False
"Clendenning, Jordan",C,Titan, 2007 | Playoffs,12,0.17073170731707318,0.14634146341463414,0.3170731707317073,13.0,41.0,20.17746950005371,False
"LaBelle, Lucas",LW,Titan, 2007 | Playoffs,11,0.024390243902439025,0.0,0.024390243902439025,1.0,41.0,18.51709653581055,False
"Perreault, Mathieu",C,Titan, 2007 | Playoffs,12,0.14634146341463414,0.1951219512195122,0.34146341463414637,14.0,41.0,19.259661280053713,False
"Bartos, Martin",LW,Titan, 2007 | Playoffs,12,0.07317073170731707,0.12195121951219512,0.1951219512195122,8.0,41.0,18.851442102241208,False
"Faille, Éric",RW,Titan, 2007 | Playoffs,12,0.024390243902439025,0.0975609756097561,0.12195121951219512,5.0,41.0,17.70075717036621,False
"Massé, Dany",LW,Titan, 2007 | Playoffs,12,0.024390243902439025,0.14634146341463414,0.17073170731707318,7.0,41.0,18.908976349975582,False
"Beauregard, Thomas",RW,Titan, 2007 | Playoffs,12,0.12195121951219512,0.14634146341463414,0.2682926829268293,11.0,41.0,21.16377087005371,False
"Morneau, Samuel",C,Titan, 2007 | Playoffs,10,0.03333333333333333,0.0,0.03333333333333333,1.0,30.0,17.15866866732422,False
"Jezegou, Spencer",RW,Titan, 2007 | Playoffs,10,0.0967741935483871,0.06451612903225806,0.16129032258064516,5.0,31.0,18.48581977544922,False
"Bergeron, Charles",RW,Titan, 2007 | Playoffs,12,0.04878048780487805,0.07317073170731707,0.12195121951219512,5.0,41.0,20.892537992260742,False
"Stanley, Kyle",D,Fog Devils, 2007 | Playoffs,4,0.0,0.0,0.0,0.0,6.0,19.0099315075,False
"Allard, Jean-Simon",C,Fog Devils, 2007 | Playoffs,4,0.0,0.16666666666666666,0.16666666666666666,1.0,6.0,17.84554794625,False
"Gallant, Luke",D,Fog Devils, 2007 | Playoffs,4,0.0,0.16666666666666666,0.16666666666666666,1.0,6.0,20.645547946249998,False
"Dubuc, Maxime",D,Fog Devils, 2007 | Playoffs,4,0.0,0.0,0.0,0.0,6.0,18.615410957499996,False
"Adam, Luke",C,Fog Devils, 2007 | Playoffs,4,0.0,0.3333333333333333,0.3333333333333333,2.0,6.0,16.77705479625,False
"Kempe, Mario",RW,Fog Devils, 2007 | Playoffs,4,0.0,0.0,0.0,0.0,6.0,18.52226027625,False
"O'Keefe, Pat",D,Fog Devils, 2007 | Playoffs,4,0.0,0.0,0.0,0.0,6.0,18.81267123125,False
"Welcher, Wesley",C,Fog Devils, 2007 | Playoffs,4,0.3333333333333333,0.16666666666666666,0.5,3.0,6.0,19.53869863125,False
"Spencer, Tim",LW,Fog Devils, 2007 | Playoffs,4,0.16666666666666666,0.0,0.16666666666666666,1.0,6.0,21.15239726125,False
"Grisé-Leclair, Francis",D,Fog Devils, 2007 | Playoffs,4,0.0,0.0,0.0,0.0,6.0,17.57979452125,False
"Chamberland, Maxim",LW,Fog Devils, 2007 | Playoffs,4,0.0,0.0,0.0,0.0,6.0,20.5469178075,False
"Layton, Nick",C,Fog Devils, 2007 | Playoffs,4,0.16666666666666666,0.3333333333333333,0.5,3.0,6.0,18.300342467500002,False
"Bachand, Nicolas",LW,Fog Devils, 2007 | Playoffs,4,0.16666666666666666,0.0,0.16666666666666666,1.0,6.0,21.0647260275,False
"MacDougall, Taylor",C,Fog Devils, 2007 | Playoffs,4,0.0,0.16666666666666666,0.16666666666666666,1.0,6.0,16.925000001249998,False
"Boland, Matt",D,Fog Devils, 2007 | Playoffs,2,0.0,0.0,0.0,0.0,4.0,17.763013700000002,False
"Fillier, Matt",LW,Fog Devils, 2007 | Playoffs,4,0.0,0.16666666666666666,0.16666666666666666,1.0,6.0,18.4784246575,False
"Pennell, Kenny",RW,Fog Devils, 2007 | Playoffs,3,0.0,0.0,0.0,0.0,5.0,19.30890411,False
"Brennan, T.J.",D,Fog Devils, 2007 | Playoffs,4,0.16666666666666666,0.16666666666666666,0.3333333333333333,2.0,6.0,17.985273971250002,False
"Quesnel, Alexandre",LW,Screaming Eagles, 2007 | Playoffs,12,0.0,0.0,0.0,0.0,46.0,17.450474902895508,False
"Denny, Chad",D,MAINEiacs, 2007 | Playoffs,17,0.136986301369863,0.1232876712328767,0.2602739726027397,19.0,73.0,20.08276964962982,False
"Michalik, Tom",D,MAINEiacs, 2007 | Playoffs,8,0.0,0.0,0.0,0.0,31.0,18.278060785390622,False
"Courcelles, Simon",C,MAINEiacs, 2007 | Playoffs,17,0.0958904109589041,0.1232876712328767,0.2191780821917808,16.0,73.0,20.877290195860137,False
"Cliche, Marc-André",C,MAINEiacs, 2007 | Playoffs,16,0.08823529411764706,0.23529411764705882,0.3235294117647059,22.0,68.0,20.093723162117005,False
"Giliati, Stefano",LW,MAINEiacs, 2007 | Playoffs,17,0.0547945205479452,0.1506849315068493,0.2054794520547945,15.0,73.0,19.55126279963272,False
"Crête, Marc-André",D,MAINEiacs, 2007 | Playoffs,11,0.0,0.043478260869565216,0.043478260869565216,2.0,46.0,19.98081924336914,False
"Daneau, Marc-André",RW,MAINEiacs, 2007 | Playoffs,16,0.014492753623188406,0.028985507246376812,0.043478260869565216,3.0,69.0,19.5184930646109,False
"Bundil, Jakub",LW,MAINEiacs, 2007 | Playoffs,16,0.030303030303030304,0.030303030303030304,0.06060606060606061,4.0,66.0,19.288184850515442,False
"Tutalo, Chris",LW,MAINEiacs, 2007 | Playoffs,15,0.09230769230769231,0.06153846153846154,0.15384615384615385,10.0,65.0,19.833264492730102,False
"Castonguay, Éric",RW,MAINEiacs, 2007 | Playoffs,17,0.0273972602739726,0.2054794520547945,0.2328767123287671,17.0,73.0,19.603317595663604,False
"Chaput, Stefan",C,MAINEiacs, 2007 | Playoffs,17,0.0821917808219178,0.0684931506849315,0.1506849315068493,11.0,73.0,19.123865539632416,False
"Perron, David",C,MAINEiacs, 2007 | Playoffs,17,0.1643835616438356,0.2191780821917808,0.3835616438356164,28.0,73.0,18.910166909632416,False
"Marshall, Kevin",D,MAINEiacs, 2007 | Playoffs,17,0.0,0.0958904109589041,0.0958904109589041,7.0,73.0,18.126605265860135,False
"Paquette, Danick",LW,MAINEiacs, 2007 | Playoffs,14,0.0,0.0,0.0,0.0,60.0,16.726503307877195,False
"Piché, Sébastien",D,MAINEiacs, 2007 | Playoffs,10,0.06382978723404255,0.06382978723404255,0.1276595744680851,6.0,47.0,19.16937606935547,False
"Faubert, Pierre-Luc",LW,MAINEiacs, 2007 | Playoffs,17,0.1643835616438356,0.2054794520547945,0.3698630136986301,27.0,73.0,20.995098415860138,False
"Korenko, Michal",D,MAINEiacs, 2007 | Playoffs,17,0.0136986301369863,0.0547945205479452,0.0684931506849315,5.0,73.0,19.762221705658725,False
"Manson, Triston",LW,MAINEiacs, 2007 | Playoffs,17,0.0136986301369863,0.0,0.0136986301369863,1.0,73.0,20.85263266495499,False
"Lund, Stephen",D,Mooseheads, 2007 | Playoffs,6,0.0,0.0,0.0,0.0,24.0,18.23972602875,False
"Cheremetiev, Yuri",C,Mooseheads, 2007 | Playoffs,8,0.041666666666666664,0.0,0.041666666666666664,1.0,24.0,17.937371578046875,False
"Lavoie, Mathieu",D,Remparts, 2007 | Playoffs,4,0.0,0.0,0.0,0.0,14.0,18.02568493125,False
"Snowie, Nathan",C,Rocket, 2007 | Playoffs,5,0.0,0.0,0.0,0.0,22.0,19.225684930625,False
"Haddad, Joey",RW,Rocket, 2007 | Playoffs,5,0.0,0.0,0.0,0.0,22.0,18.460958903125,False
"Renaud, Maxime",D,Titan, 2007 | Playoffs,6,0.0,0.0,0.0,0.0,22.0,18.105907532812502,False
"Szabadkai, Alexandre",G,Foreurs, 2007 | Playoffs,2,0.0,0.0,0.0,0.0,6.0,18.17671233,False
"Giguère, Pier-Luc",RW,Huskies, 2007 | Playoffs,2,0.0,0.0,0.0,0.0,6.0,17.835616435,False
"Ward, Michael",D,MAINEiacs, 2007 | Playoffs,11,0.0,0.02127659574468085,0.02127659574468085,1.0,47.0,17.703649400341796,False
"Cusack, Patrick",D,MAINEiacs, 2007 | Playoffs,12,0.0,0.0,0.0,0.0,52.0,17.8607970384082,False
"Lépine, Olivier",D,Drakkar, 2007 | Playoffs,2,0.0,0.0,0.0,0.0,10.0,19.021917809999998,False
"Lanctôt-Marcotte, François",RW,Drakkar, 2007 | Playoffs,3,0.0,0.0,0.0,0.0,12.0,17.72739726,False
"Roch, Dany",D,Tigres, 2007 | Playoffs,3,0.0,0.0,0.0,0.0,9.0,17.6924657525,False
"Legros, Jean-Simon",D,Titan, 2007 | Playoffs,2,0.0,0.0,0.0,0.0,10.0,17.553424655,False
"Bernard, Ashton",LW,Huskies, 2007 | Playoffs,1,0.0,0.0,0.0,0.0,3.0,17.22739726,False
"Taylor, David",C,MAINEiacs, 2007 | Playoffs,7,0.0,0.06060606060606061,0.06060606060606061,2.0,33.0,17.75368150828125,False
"Lacroix, Simon",D,Cataractes, 2007 | Playoffs,4,0.0,0.2,0.2,2.0,10.0,17.83630137,False
"Lavigueur, Vincent",C,Cataractes, 2007 | Playoffs,3,0.0,0.0,0.0,0.0,7.0,18.116438355,False
