Player Name,Position,Team,Season,Games Played,Goals Per Team Goals %,Assists Per Team Assists %,Points Per Team Points %,Total Points,Total Team Points,Player Age,Draft Eligibility
"Palmer, Jack",LW,Brandon, 2013 WHL Preseason,3,0.13333333333333333,0.06666666666666667,0.2,3.0,15.0,18.03082191780822,False
"Quenneville, John",C,Brandon, 2013 WHL Preseason,3,0.13333333333333333,0.13333333333333333,0.26666666666666666,4.0,15.0,17.41986301369863,False
"Cooper, Taylor",LW,Brandon, 2013 WHL Preseason,2,0.08333333333333333,0.16666666666666666,0.25,3.0,12.0,17.873972602739727,False
"Robinson, Chad",C,Brandon, 2013 WHL Preseason,2,0.1111111111111111,0.0,0.1111111111111111,1.0,9.0,20.563013698630137,False
"Lisoway, Quintin",C,Brandon, 2013 WHL Preseason,3,0.0,0.06666666666666667,0.06666666666666667,1.0,15.0,17.8472602739726,False
"Osipov, Dmitry",D,Vancouver, 2013 WHL Preseason,3,0.0,0.0,0.0,0.0,9.0,16.953424657534246,False
"Nemecek, David",D,Saskatoon, 2013 WHL Preseason,3,0.0,0.16666666666666666,0.16666666666666666,2.0,12.0,18.221232876712328,False
"Nikkel, Ayrton",D,Saskatoon, 2013 WHL Preseason,3,0.0,0.0,0.0,0.0,12.0,18.051369863013697,False
"Craig, Graeme",D,Saskatoon, 2013 WHL Preseason,3,0.0,0.08333333333333333,0.08333333333333333,1.0,12.0,20.377397260273973,False
"Zajac, Nick",LW,Saskatoon, 2013 WHL Preseason,3,0.08333333333333333,0.0,0.08333333333333333,1.0,12.0,18.47876712328767,False
"Harland, Logan",LW,Saskatoon, 2013 WHL Preseason,3,0.16666666666666666,0.08333333333333333,0.25,3.0,12.0,18.448630136986303,False
"Scherbak, Nikita",RW,Saskatoon, 2013 WHL Preseason,3,0.0,0.3333333333333333,0.3333333333333333,4.0,12.0,17.71712328767123,False
"Nogier, Nelson",D,Saskatoon, 2013 WHL Preseason,3,0.0,0.0,0.0,0.0,12.0,17.30890410958904,False
"Cole, Rykr",RW,Regina, 2013 WHL Preseason,1,0.0,0.25,0.25,1.0,4.0,16.378082191780823,True
"Henry, Adam",D,Lethbridge, 2013 WHL Preseason,3,0.0,0.16666666666666666,0.16666666666666666,2.0,12.0,18.816438356164383,False
"Derko, Josh",LW,Lethbridge, 2013 WHL Preseason,2,0.0,0.125,0.125,1.0,8.0,20.11917808219178,False
"Wedman, Cole",D,Spokane, 2013 WHL Preseason,2,0.0,0.0,0.0,0.0,5.0,19.502739726027396,False
"Olynek, Kolten",C,Lethbridge, 2013 WHL Preseason,2,0.14285714285714285,0.14285714285714285,0.2857142857142857,2.0,7.0,17.5958904109589,False
"Nejezchleb, Richard",RW,Brandon, 2013 WHL Preseason,2,0.1111111111111111,0.3333333333333333,0.4444444444444444,4.0,9.0,19.38219178082192,False
"Campbell, Duncan",C,Brandon, 2013 WHL Preseason,2,0.0,0.0,0.0,0.0,9.0,17.017808219178082,False
"Burroughs, Kyle",D,Regina, 2013 WHL Preseason,2,0.0,0.16666666666666666,0.16666666666666666,1.0,6.0,18.18767123287671,False
"Passolt, Joshua",LW,Prince Albert, 2013 WHL Preseason,2,0.25,0.0,0.25,1.0,4.0,17.264383561643836,False
"Winther, Mike",C,Prince Albert, 2013 WHL Preseason,2,0.25,0.0,0.25,1.0,4.0,19.69178082191781,False
"Hart, Jayden",C,Prince Albert, 2013 WHL Preseason,2,0.0,0.0,0.0,0.0,4.0,18.76301369863014,False
"Quinney, Gage",LW,Prince Albert, 2013 WHL Preseason,2,0.25,0.0,0.25,1.0,4.0,18.14109589041096,False
"Burns, Nathan",C,Saskatoon, 2013 WHL Preseason,2,0.2222222222222222,0.3333333333333333,0.5555555555555556,5.0,9.0,20.17945205479452,False
"Valcourt, Collin",LW,Saskatoon, 2013 WHL Preseason,2,0.0,0.0,0.0,0.0,9.0,20.505479452054793,False
"Stovin, Brett",RW,Saskatoon, 2013 WHL Preseason,2,0.0,0.0,0.0,0.0,9.0,18.883561643835616,False
"Gaudet, Brady",D,Red Deer, 2013 WHL Preseason,2,0.0,0.06666666666666667,0.06666666666666667,1.0,15.0,19.445205479452056,False
"Dieno, Rhyse",RW,Red Deer, 2013 WHL Preseason,2,0.2,0.06666666666666667,0.26666666666666666,4.0,15.0,20.21232876712329,False
"Eberle, Tanner",LW,Moose Jaw, 2013 WHL Preseason,2,0.0,0.0,0.0,0.0,3.0,19.683561643835617,False
"Jones, Zane",LW,Calgary, 2013 WHL Preseason,2,0.5714285714285714,0.14285714285714285,0.7142857142857143,5.0,7.0,19.28356164383562,False
"Jensen, Spenser",D,Medicine Hat, 2013 WHL Preseason,1,0.0,0.2,0.2,1.0,5.0,18.216438356164385,False
"Koules, Miles",RW,Medicine Hat, 2013 WHL Preseason,1,0.0,0.6,0.6,3.0,5.0,19.235616438356164,False
"Valk, Curtis",C,Medicine Hat, 2013 WHL Preseason,1,0.2,0.0,0.2,1.0,5.0,20.610958904109587,False
"Hannoun, Dante",C,Royals, 2013 WHL Preseason,2,0.2857142857142857,0.0,0.2857142857142857,2.0,7.0,15.13013698630137,True
"Magee, Brandon",RW,Royals, 2013 WHL Preseason,2,0.14285714285714285,0.42857142857142855,0.5714285714285714,4.0,7.0,19.656164383561645,False
"Trzonkowski, Rob",RW,Vancouver, 2013 WHL Preseason,2,0.25,0.0,0.25,1.0,4.0,19.634246575342466,False
"Corbett, Cody",D,Oil Kings, 2013-14 Regular Season,60,0.06072874493927125,0.1659919028340081,0.22672064777327935,56.0,247.0,20.261222872007934,False
"Sautner, Ashton",D,Oil Kings, 2013-14 Regular Season,67,0.02962962962962963,0.11481481481481481,0.14444444444444443,39.0,270.0,19.81190780351478,False
"Shmoorkoff, Stephen",D,Oil Kings, 2013-14 Regular Season,15,0.0,0.0,0.0,0.0,59.0,19.0838189948095,False
"Shmoorkoff, Stephen",D,Swift Current, 2013-14 Regular Season,41,0.0,0.022222222222222223,0.022222222222222223,3.0,135.0,19.430934250712045,False
"Samuelsson, Henrik",C,Oil Kings, 2013-14 Regular Season,61,0.13043478260869565,0.21739130434782608,0.34782608695652173,88.0,253.0,20.106007387851037,False
"Bertolucci, Luke",RW,Oil Kings, 2013-14 Regular Season,58,0.024793388429752067,0.049586776859504134,0.0743801652892562,18.0,242.0,18.94882620148711,False
"Benson, Cole",C,Oil Kings, 2013-14 Regular Season,54,0.019801980198019802,0.039603960396039604,0.0594059405940594,12.0,202.0,18.68040004110829,False
"Baddock, Brandon",LW,Oil Kings, 2013-14 Regular Season,52,0.026905829596412557,0.04484304932735426,0.07174887892376682,16.0,223.0,18.89950758070055,False
"Kieser, Riley",C,Oil Kings, 2013-14 Regular Season,67,0.04814814814814815,0.07407407407407407,0.12222222222222222,33.0,270.0,20.8940995843367,False
"Ralph, Brandon",LW,Oil Kings, 2013-14 Regular Season,43,0.047337278106508875,0.011834319526627219,0.05917159763313609,10.0,169.0,17.935195409805083,False
"Eller, Mads",LW,Oil Kings, 2013-14 Regular Season,51,0.0392156862745098,0.06862745098039216,0.10784313725490197,22.0,204.0,18.732205872447572,False
"Carroll, Ben",D,Oil Kings, 2013-14 Regular Season,49,0.0106951871657754,0.0481283422459893,0.058823529411764705,11.0,187.0,18.559209549567083,False
"Kulda, Edgars",LW,Oil Kings, 2013-14 Regular Season,61,0.11788617886178862,0.11382113821138211,0.23170731707317074,57.0,246.0,19.3416238262067,False
"Irving, Aaron",D,Oil Kings, 2013-14 Regular Season,58,0.03389830508474576,0.07627118644067797,0.11016949152542373,26.0,236.0,18.04190445993399,False
"Bauer, Lane",C,Oil Kings, 2013-14 Regular Season,44,0.04046242774566474,0.05202312138728324,0.09248554913294797,16.0,173.0,17.873388347581205,False
"Moroz, Mitchell",LW,Oil Kings, 2013-14 Regular Season,65,0.11654135338345864,0.10150375939849623,0.21804511278195488,58.0,266.0,19.8750284743331,False
"Walter, Mitchell",RW,Oil Kings, 2013-14 Regular Season,27,0.0,0.017543859649122806,0.017543859649122806,2.0,114.0,17.95148582732024,False
"Mayo, Dysin",D,Oil Kings, 2013-14 Regular Season,58,0.025974025974025976,0.11255411255411256,0.13852813852813853,32.0,231.0,17.584510533022048,False
"Pollock, Brett",C,Oil Kings, 2013-14 Regular Season,66,0.08646616541353383,0.10526315789473684,0.19172932330827067,51.0,266.0,18.003688625432588,False
"Thrower, Josh",D,Calgary, 2013-14 Regular Season,32,0.017857142857142856,0.03571428571428571,0.05357142857142857,6.0,112.0,17.79248553025345,False
"Thrower, Josh",D,Tri-City, 2013-14 Regular Season,27,0.0,0.0,0.0,0.0,61.0,18.004314320340548,False
"Helgesen, Kenton",D,Calgary, 2013-14 Regular Season,67,0.038910505836575876,0.14396887159533073,0.1828793774319066,47.0,257.0,19.994202426536656,False
"Harmsworth, Colby",D,Calgary, 2013-14 Regular Season,66,0.012145748987854251,0.048582995951417005,0.06072874493927125,15.0,247.0,18.794204934821984,False
"Zgraggen, Jesse",D,Calgary, 2013-14 Regular Season,14,0.02040816326530612,0.12244897959183673,0.14285714285714285,7.0,49.0,20.527784540881846,False
"Zgraggen, Jesse",D,Regina, 2013-14 Regular Season,53,0.020100502512562814,0.12060301507537688,0.1407035175879397,28.0,199.0,20.91038502018394,False
"Rissling, Jaynen",D,Calgary, 2013-14 Regular Season,51,0.027472527472527472,0.15384615384615385,0.1813186813186813,33.0,182.0,20.484610919732564,False
"Lang, Chase",RW,Calgary, 2013-14 Regular Season,64,0.038910505836575876,0.05058365758754864,0.08949416342412451,23.0,257.0,17.503794010785448,False
"Galbraith, Spencer",RW,Calgary, 2013-14 Regular Season,2,0.0,0.0,0.0,0.0,7.0,20.556164383561644,False
"Clayton, Chase",C,Calgary, 2013-14 Regular Season,9,0.03125,0.125,0.15625,5.0,32.0,19.44800941780822,False
"Clayton, Chase",C,Saskatoon, 2013-14 Regular Season,55,0.07333333333333333,0.06666666666666667,0.14,21.0,150.0,19.85342370339189,False
"Babych, Cal",RW,Calgary, 2013-14 Regular Season,41,0.01775147928994083,0.01775147928994083,0.03550295857988166,6.0,169.0,17.13536170167426,True
"Virtanen, Jake",LW,Calgary, 2013-14 Regular Season,67,0.16412213740458015,0.08396946564885496,0.2480916030534351,65.0,262.0,17.577766613525178,False
"Brooks, Calder",LW,Calgary, 2013-14 Regular Season,31,0.0761904761904762,0.08571428571428572,0.1619047619047619,17.0,105.0,19.31796693816169,False
"Brooks, Calder",LW,Prince Albert, 2013-14 Regular Season,33,0.0673076923076923,0.0673076923076923,0.1346153846153846,14.0,104.0,19.560459895738184,False
"Calladine, Austin",LW,Calgary, 2013-14 Regular Season,1,0.0,0.0,0.0,0.0,3.0,17.76164383561644,False
"Calladine, Austin",LW,Saskatoon, 2013-14 Regular Season,2,0.0,0.0,0.0,0.0,6.0,17.81095890410959,False
"Chase, Greg",C,Calgary, 2013-14 Regular Season,66,0.12403100775193798,0.18992248062015504,0.313953488372093,81.0,258.0,19.205163873233424,False
"Jones, Zane",LW,Calgary, 2013-14 Regular Season,40,0.06666666666666667,0.08666666666666667,0.15333333333333332,23.0,150.0,19.596083667941343,False
"Jones, Zane",LW,Everett, 2013-14 Regular Season,11,0.05128205128205128,0.05128205128205128,0.10256410256410256,4.0,39.0,19.779398544520546,False
"Thomas, Ben",D,Calgary, 2013-14 Regular Season,68,0.022727272727272728,0.09090909090909091,0.11363636363636363,30.0,264.0,17.799684421744356,False
"Peterson, Elliott",LW,Calgary, 2013-14 Regular Season,56,0.05045871559633028,0.0779816513761468,0.12844036697247707,28.0,218.0,18.64256895177298,False
"Fazleev, Radel",LW,Calgary, 2013-14 Regular Season,36,0.04065040650406504,0.14634146341463414,0.18699186991869918,23.0,123.0,17.992133207609463,False
"Sanheim, Travis",D,Calgary, 2013-14 Regular Season,63,0.020242914979757085,0.0931174089068826,0.11336032388663968,28.0,247.0,17.96406798338819,False
"Murray, Troy",D,Kootenay, 2013-14 Regular Season,61,0.0,0.06153846153846154,0.06153846153846154,12.0,195.0,16.508615904131425,True
"Dirk, Jagger",D,Kootenay, 2013-14 Regular Season,66,0.04245283018867924,0.16037735849056603,0.2028301886792453,43.0,212.0,20.87025975182688,False
"Overdyk, Dylan",D,Kootenay, 2013-14 Regular Season,4,0.0,0.0,0.0,0.0,9.0,16.38219178082192,True
"Hubic, Jeff",D,Kootenay, 2013-14 Regular Season,26,0.0125,0.0625,0.075,6.0,80.0,19.66737334426135,False
"Hubic, Jeff",D,Tri-City, 2013-14 Regular Season,13,0.0,0.038461538461538464,0.038461538461538464,1.0,26.0,19.794378076840754,False
"Thomas, Matt",D,Kootenay, 2013-14 Regular Season,10,0.0,0.037037037037037035,0.037037037037037035,1.0,27.0,18.44318814212329,False
"Thomas, Matt",D,Kamloops, 2013-14 Regular Season,53,0.0,0.03076923076923077,0.03076923076923077,4.0,130.0,18.847364291445878,False
"O'Connor, Kyle",C,Kootenay, 2013-14 Regular Season,40,0.02608695652173913,0.017391304347826087,0.043478260869565216,5.0,115.0,18.12556118836362,False
"Shirley, Collin",LW,Kootenay, 2013-14 Regular Season,10,0.07692307692307693,0.038461538461538464,0.11538461538461539,3.0,26.0,17.603462114726028,False
"Shirley, Collin",LW,Kamloops, 2013-14 Regular Season,57,0.08695652173913043,0.07246376811594203,0.15942028985507245,22.0,138.0,18.00352868099164,False
"Martin, Jon",RW,Kootenay, 2013-14 Regular Season,61,0.05128205128205128,0.041025641025641026,0.09230769230769231,18.0,195.0,18.564493043585102,False
"Philp, Luke",C,Kootenay, 2013-14 Regular Season,68,0.12962962962962962,0.19907407407407407,0.3287037037037037,71.0,216.0,18.360663446295135,False
"Descheneau, Jaedon",RW,Kootenay, 2013-14 Regular Season,67,0.19248826291079812,0.2347417840375587,0.4272300469483568,91.0,213.0,19.064780288486645,False
"Vetterl, Austin",RW,Kootenay, 2013-14 Regular Season,69,0.05045871559633028,0.0871559633027523,0.13761467889908258,30.0,218.0,20.119574820322224,False
"Elynuik, Hudson",LW,Kootenay, 2013-14 Regular Season,31,0.01098901098901099,0.01098901098901099,0.02197802197802198,2.0,91.0,16.21476774280508,True
"Elynuik, Hudson",LW,Spokane, 2013-14 Regular Season,27,0.02247191011235955,0.07865168539325842,0.10112359550561797,9.0,89.0,16.42897842383548,True
"McPhee, Zach",C,Kootenay, 2013-14 Regular Season,62,0.03015075376884422,0.035175879396984924,0.06532663316582915,13.0,199.0,21.03464331347291,False
"Zborosky, Zak",RW,Kootenay, 2013-14 Regular Season,64,0.04040404040404041,0.06565656565656566,0.10606060606060606,21.0,198.0,17.41820495055349,False
"Reinhart, Sam",C,Kootenay, 2013-14 Regular Season,57,0.1774193548387097,0.34408602150537637,0.521505376344086,97.0,186.0,18.360670708011668,False
"Cable, Levi",LW,Kootenay, 2013-14 Regular Season,67,0.04784688995215311,0.05741626794258373,0.10526315789473684,22.0,209.0,19.544201010499545,False
"Faith, Tanner",D,Kootenay, 2013-14 Regular Season,9,0.0,0.0,0.0,0.0,21.0,18.154869434931506,False
"Peel, Landon",D,Kootenay, 2013-14 Regular Season,61,0.020512820512820513,0.07179487179487179,0.09230769230769231,18.0,195.0,19.912676891578272,False
"Fafard, Devan",D,Red Deer, 2013-14 Regular Season,66,0.0,0.015544041450777202,0.015544041450777202,3.0,193.0,19.89331399903691,False
"MacLachlan, Jake",D,Red Deer, 2013-14 Regular Season,4,0.0,0.05555555555555555,0.05555555555555555,1.0,18.0,16.787328767123288,False
"Fleury, Haydn",D,Red Deer, 2013-14 Regular Season,67,0.04020100502512563,0.18090452261306533,0.22110552763819097,44.0,199.0,17.693313437928268,False
"Bear, Kirk",D,Red Deer, 2013-14 Regular Season,35,0.0,0.0,0.0,0.0,98.0,18.492790191227805,False
"Gaudet, Brady",D,Red Deer, 2013-14 Regular Season,68,0.025252525252525252,0.12121212121212122,0.14646464646464646,29.0,198.0,19.94262906753006,False
"Doetzel, Kayle",D,Red Deer, 2013-14 Regular Season,67,0.010256410256410256,0.05128205128205128,0.06153846153846154,12.0,195.0,18.748108519584854,False
"Bleackley, Conner",C,Red Deer, 2013-14 Regular Season,68,0.1319796954314721,0.19289340101522842,0.3248730964467005,64.0,197.0,18.109752355029514,False
"Volek, Dominik",RW,Red Deer, 2013-14 Regular Season,30,0.15476190476190477,0.10714285714285714,0.2619047619047619,22.0,84.0,19.91251753233373,False
"Volek, Dominik",RW,Vancouver, 2013-14 Regular Season,22,0.0641025641025641,0.08974358974358974,0.15384615384615385,12.0,78.0,20.167423807431575,False
"Dieno, Rhyse",RW,Red Deer, 2013-14 Regular Season,62,0.1388888888888889,0.2111111111111111,0.35,63.0,180.0,20.709752355048426,False
"Chorney, Cole",C,Red Deer, 2013-14 Regular Season,56,0.03592814371257485,0.029940119760479042,0.0658682634730539,11.0,167.0,17.971032630148937,False
"Pawlenchuk, Grayson",LW,Red Deer, 2013-14 Regular Season,42,0.047244094488188976,0.09448818897637795,0.14173228346456693,18.0,127.0,16.989204409992865,True
"Mpofu, Vukie",LW,Red Deer, 2013-14 Regular Season,63,0.0446927374301676,0.0335195530726257,0.0782122905027933,14.0,179.0,18.079615357261467,False
"Maxwell, Brooks",RW,Red Deer, 2013-14 Regular Season,58,0.08536585365853659,0.11585365853658537,0.20121951219512196,33.0,164.0,19.96728660042838,False
"Stockl, Chris",RW,Red Deer, 2013-14 Regular Season,16,0.024390243902439025,0.0,0.024390243902439025,1.0,41.0,18.559852495585403,False
"Johnson, Wyatt",C,Red Deer, 2013-14 Regular Season,58,0.08433734939759036,0.0963855421686747,0.18072289156626506,30.0,166.0,19.03851830823647,False
"Sutter, Lukas",C,Red Deer, 2013-14 Regular Season,43,0.07936507936507936,0.10317460317460317,0.18253968253968253,23.0,126.0,20.378415769127024,False
"Musil, Adam",C,Red Deer, 2013-14 Regular Season,57,0.05917159763313609,0.09467455621301775,0.15384615384615385,26.0,169.0,16.978245505862017,True
"Bellerive, Matt",RW,Red Deer, 2013-14 Regular Season,30,0.10112359550561797,0.1348314606741573,0.23595505617977527,21.0,89.0,19.095556701122696,False
"Bellerive, Matt",RW,Kamloops, 2013-14 Regular Season,28,0.14285714285714285,0.15873015873015872,0.30158730158730157,19.0,63.0,19.277501283769737,False
"Pilon, Ryan",D,Lethbridge, 2013-14 Regular Season,13,0.0967741935483871,0.06451612903225806,0.16129032258064516,5.0,31.0,17.0636257223887,False
"Pilon, Ryan",D,Brandon, 2013-14 Regular Season,45,0.023809523809523808,0.125,0.1488095238095238,25.0,168.0,17.433245415806905,False
"Wong, Tyler",RW,Lethbridge, 2013-14 Regular Season,47,0.12931034482758622,0.11206896551724138,0.2413793103448276,28.0,116.0,18.050675298750782,False
"Erkamps, Macoy",D,Lethbridge, 2013-14 Regular Season,62,0.027972027972027972,0.17482517482517482,0.20279720279720279,29.0,143.0,19.122132194718873,False
"Maxwell, Russell",C,Lethbridge, 2013-14 Regular Season,36,0.07446808510638298,0.13829787234042554,0.2127659574468085,20.0,94.0,19.894724404474015,False
"Maxwell, Russell",C,Seattle, 2013-14 Regular Season,29,0.05952380952380952,0.05952380952380952,0.11904761904761904,10.0,84.0,20.083965274844676,False
"Topping, Joel",D,Lethbridge, 2013-14 Regular Season,21,0.0,0.12,0.12,6.0,50.0,18.638615320806636,False
"Henry, Adam",D,Lethbridge, 2013-14 Regular Season,4,0.0,0.125,0.125,1.0,8.0,18.861301369863014,False
"Henry, Adam",D,Seattle, 2013-14 Regular Season,63,0.03535353535353535,0.15656565656565657,0.1919191919191919,38.0,198.0,19.31684198715107,False
"McKechnie, Sam",RW,Lethbridge, 2013-14 Regular Season,7,0.09090909090909091,0.0,0.09090909090909091,1.0,11.0,19.276155821917808,False
"McKechnie, Sam",RW,Seattle, 2013-14 Regular Season,56,0.03468208092485549,0.05202312138728324,0.08670520231213873,15.0,173.0,19.697663904959285,False
"Ramsay, Brady",RW,Lethbridge, 2013-14 Regular Season,66,0.08,0.16,0.24,36.0,150.0,21.108436068408444,False
"Duke, Reid",C,Lethbridge, 2013-14 Regular Season,59,0.1076923076923077,0.17692307692307693,0.2846153846153846,37.0,130.0,18.135833328682416,False
"Watson, Jamal",LW,Lethbridge, 2013-14 Regular Season,58,0.112,0.112,0.224,28.0,125.0,19.174188997904217,False
"Yakubowski, Jaimen",LW,Lethbridge, 2013-14 Regular Season,8,0.07142857142857142,0.0,0.07142857142857142,1.0,14.0,19.388762842465752,False
"Yakubowski, Jaimen",LW,Seattle, 2013-14 Regular Season,46,0.05442176870748299,0.061224489795918366,0.11564625850340136,17.0,147.0,19.809992671928423,False
"Laurencelle, Remi",C,Lethbridge, 2013-14 Regular Season,26,0.015151515151515152,0.10606060606060606,0.12121212121212122,8.0,66.0,18.22321014820713,False
"Laurencelle, Remi",C,Everett, 2013-14 Regular Season,26,0.012658227848101266,0.0379746835443038,0.05063291139240506,4.0,79.0,18.453808311566917,False
"Blomqvist, Axel",RW,Lethbridge, 2013-14 Regular Season,15,0.175,0.1,0.275,11.0,40.0,18.7993272755244,False
"Blomqvist, Axel",RW,Royals, 2013-14 Regular Season,45,0.09467455621301775,0.15384615384615385,0.2485207100591716,42.0,169.0,19.130206259359895,False
"Hackman, Lenny",D,Lethbridge, 2013-14 Regular Season,66,0.013333333333333334,0.04666666666666667,0.06,9.0,150.0,19.130353876627623,False
"Jensen, Kade",D,Lethbridge, 2013-14 Regular Season,41,0.0,0.039603960396039604,0.039603960396039604,4.0,101.0,16.84328024199788,True
"Amson, Carter",LW,Lethbridge, 2013-14 Regular Season,29,0.0,0.03125,0.03125,2.0,64.0,18.161305997663575,False
"Derko, Josh",LW,Lethbridge, 2013-14 Regular Season,38,0.11702127659574468,0.05319148936170213,0.1702127659574468,16.0,94.0,20.612465635694505,False
"Estephan, Giorgio",C,Lethbridge, 2013-14 Regular Season,60,0.08695652173913043,0.08695652173913043,0.17391304347826086,24.0,138.0,17.116655246405127,True
"Stanton, Ty",D,Medicine Hat, 2013-14 Regular Season,62,0.02336448598130841,0.07476635514018691,0.09813084112149532,21.0,214.0,18.816623491611796,False
"Lewington, Tyler",D,Medicine Hat, 2013-14 Regular Season,65,0.03070175438596491,0.12719298245614036,0.15789473684210525,36.0,228.0,19.284357140315244,False
"Staples, Matt",D,Medicine Hat, 2013-14 Regular Season,60,0.0045045045045045045,0.04954954954954955,0.05405405405405406,12.0,222.0,19.032302345723107,False
"Jensen, Spenser",D,Medicine Hat, 2013-14 Regular Season,26,0.0,0.03571428571428571,0.03571428571428571,3.0,84.0,18.46065233627411,False
"Jensen, Spenser",D,Moose Jaw, 2013-14 Regular Season,30,0.0,0.044444444444444446,0.044444444444444446,4.0,90.0,18.71013685676639,False
"Broadhead, Gavin",C,Medicine Hat, 2013-14 Regular Season,42,0.007194244604316547,0.05755395683453238,0.06474820143884892,9.0,139.0,18.87088807920447,False
"Owre, Steven",C,Medicine Hat, 2013-14 Regular Season,67,0.05,0.07916666666666666,0.12916666666666668,31.0,240.0,17.739112397068844,False
"Becker, Kyle",D,Medicine Hat, 2013-14 Regular Season,60,0.037914691943127965,0.08056872037914692,0.11848341232227488,25.0,211.0,20.147370838945385,False
"Koules, Miles",RW,Medicine Hat, 2013-14 Regular Season,67,0.0970464135021097,0.10970464135021098,0.20675105485232068,49.0,237.0,19.730914623096247,False
"Eisenschmid, Markus",C,Medicine Hat, 2013-14 Regular Season,53,0.03015075376884422,0.07537688442211055,0.10552763819095477,21.0,199.0,19.15277530714485,False
"Penner, Blake",LW,Medicine Hat, 2013-14 Regular Season,51,0.053763440860215055,0.06451612903225806,0.11827956989247312,22.0,186.0,17.851419760072822,False
"Valk, Curtis",C,Medicine Hat, 2013-14 Regular Season,69,0.18032786885245902,0.1721311475409836,0.3524590163934426,86.0,244.0,21.106274948534423,False
"McVeigh, Logan",C,Medicine Hat, 2013-14 Regular Season,39,0.05511811023622047,0.07874015748031496,0.13385826771653545,17.0,127.0,19.879378627417744,False
"McVeigh, Logan",C,Regina, 2013-14 Regular Season,26,0.04081632653061224,0.05102040816326531,0.09183673469387756,9.0,98.0,20.06377089684957,False
"Leier, Boston",LW,Medicine Hat, 2013-14 Regular Season,4,0.1111111111111111,0.0,0.1111111111111111,2.0,18.0,20.229794520547948,False
"Leier, Boston",LW,Regina, 2013-14 Regular Season,59,0.14356435643564355,0.18316831683168316,0.32673267326732675,66.0,202.0,20.690754305470875,False
"Butcher, Chad",RW,Medicine Hat, 2013-14 Regular Season,61,0.02830188679245283,0.08490566037735849,0.11320754716981132,24.0,212.0,18.14463017207247,False
"Labelle, Chad",C,Medicine Hat, 2013-14 Regular Season,66,0.038135593220338986,0.038135593220338986,0.07627118644067797,18.0,236.0,18.709014674561622,False
"Sanford, Cole",RW,Medicine Hat, 2013-14 Regular Season,69,0.13114754098360656,0.15163934426229508,0.2827868852459016,69.0,244.0,18.6323023457947,False
"Bredo, Dylan",D,Medicine Hat, 2013-14 Regular Season,69,0.01639344262295082,0.16393442622950818,0.18032786885245902,44.0,244.0,20.730932482781,False
"Cox, Trevor",C,Medicine Hat, 2013-14 Regular Season,67,0.09623430962343096,0.22594142259414227,0.32217573221757323,77.0,239.0,18.59942563346076,False
"Sleptsov, Alexey",D,Moose Jaw, 2013-14 Regular Season,63,0.022727272727272728,0.11363636363636363,0.13636363636363635,24.0,176.0,18.12383548585609,False
"Johnson, Kirk",D,Moose Jaw, 2013-14 Regular Season,58,0.006211180124223602,0.031055900621118012,0.037267080745341616,6.0,161.0,18.99393200273671,False
"Brown, Travis",D,Moose Jaw, 2013-14 Regular Season,40,0.08737864077669903,0.2524271844660194,0.33980582524271846,35.0,103.0,19.82045925482601,False
"Brown, Travis",D,Royals, 2013-14 Regular Season,27,0.04040404040404041,0.10101010101010101,0.1414141414141414,14.0,99.0,20.009658314308076,False
"Valentine, Dallas",D,Moose Jaw, 2013-14 Regular Season,66,0.01675977653631285,0.061452513966480445,0.0782122905027933,14.0,179.0,17.802961810636756,False
"Bell, Tyler",D,Moose Jaw, 2013-14 Regular Season,21,0.0,0.06,0.06,3.0,50.0,19.714732671763798,False
"Bell, Tyler",D,Lethbridge, 2013-14 Regular Season,47,0.0380952380952381,0.05714285714285714,0.09523809523809523,10.0,105.0,20.05361229092648,False
"McCarthy, Colton",C,Moose Jaw, 2013-14 Regular Season,60,0.03571428571428571,0.02976190476190476,0.06547619047619048,11.0,168.0,18.129314610412337,False
"Fioretti, Sam",C,Moose Jaw, 2013-14 Regular Season,62,0.09523809523809523,0.20833333333333334,0.30357142857142855,51.0,168.0,20.6115043110832,False
"Fiddler, Todd",LW,Moose Jaw, 2013-14 Regular Season,13,0.05714285714285714,0.22857142857142856,0.2857142857142857,10.0,35.0,20.287889956121575,False
"Fiddler, Todd",LW,Prince George, 2013-14 Regular Season,50,0.25748502994011974,0.2275449101796407,0.48502994011976047,81.0,167.0,20.677768451428406,False
"Rodewald, Jack",RW,Moose Jaw, 2013-14 Regular Season,56,0.1830065359477124,0.17647058823529413,0.35947712418300654,55.0,153.0,20.08821904841882,False
"Uhrich, Josh",RW,Moose Jaw, 2013-14 Regular Season,65,0.04395604395604396,0.054945054945054944,0.0989010989010989,18.0,182.0,18.118356034743925,False
"Chirva, Alexander",C,Moose Jaw, 2013-14 Regular Season,55,0.012422360248447204,0.024844720496894408,0.037267080745341616,6.0,161.0,17.97862855291865,False
"Point, Brayden",C,Moose Jaw, 2013-14 Regular Season,69,0.18947368421052632,0.2789473684210526,0.46842105263157896,89.0,190.0,18.011506719782474,False
"Warkentine, Miles",RW,Moose Jaw, 2013-14 Regular Season,63,0.017142857142857144,0.05142857142857143,0.06857142857142857,12.0,175.0,18.121095744835497,False
"Eberle, Tanner",LW,Moose Jaw, 2013-14 Regular Season,67,0.11351351351351352,0.15135135135135136,0.2648648648648649,49.0,185.0,20.178630007453688,False
