Player Name,Position,Team,Season,Games Played,Goals Per Team Goals %,Assists Per Team Assists %,Points Per Team Points %,Total Points,Total Team Points,Player Age,Draft Eligibility
"McFarland, John",C,Sudbury, 2008-09 Regular Season,56,0.11235955056179775,0.15730337078651685,0.2696629213483146,48.0,178.0,16.957257908258896,False
"Tarini, Kyle",RW,Sudbury, 2008-09 Regular Season,64,0.024509803921568627,0.058823529411764705,0.08333333333333333,17.0,204.0,19.16821680983529,False
"Sheldrake, Tyler",RD,Sudbury, 2008-09 Regular Season,62,0.00510204081632653,0.030612244897959183,0.03571428571428571,7.0,196.0,19.682592376294018,False
"Lusnak, Patrik",LW,Sudbury, 2008-09 Regular Season,33,0.1651376146788991,0.11009174311926606,0.27522935779816515,30.0,109.0,20.12768132962631,False
"Greenside, Brandon",LD,Sudbury, 2008-09 Regular Season,21,0.0,0.09836065573770492,0.09836065573770492,6.0,61.0,19.003208544482924,False
"Greenside, Brandon",LD,London, 2008-09 Regular Season,2,0.0,0.0,0.0,0.0,9.0,19.302739726027397,False
"Maggio, Daniel",RD,Sudbury, 2008-09 Regular Season,42,0.0078125,0.09375,0.1015625,13.0,128.0,18.039449684658337,False
"Foligno, Marcus",LW,Sudbury, 2008-09 Regular Season,63,0.04568527918781726,0.08629441624365482,0.1319796954314721,26.0,197.0,17.60383325075655,False
"Sheleg, Sergei",LD,Sudbury, 2008-09 Regular Season,47,0.013333333333333334,0.07333333333333333,0.08666666666666667,13.0,150.0,18.80709399830591,False
"O'Dell, Eric",C,Sudbury, 2008-09 Regular Season,63,0.15841584158415842,0.12871287128712872,0.2871287128712871,58.0,202.0,18.740819551847775,False
"Dion, Zach",D,Oshawa, 2008-09 Regular Season,3,0.0,0.0,0.0,0.0,13.0,18.32876712328767,False
"Quarrie, John",RD,Oshawa, 2008-09 Regular Season,68,0.004739336492890996,0.037914691943127965,0.04265402843601896,9.0,211.0,20.687304133644318,False
"Seegmiller, Matt",D,Oshawa, 2008-09 Regular Season,51,0.006329113924050633,0.02531645569620253,0.03164556962025317,5.0,158.0,20.070865777479824,False
"Esposto, Nick",RW,Oshawa, 2008-09 Regular Season,51,0.04697986577181208,0.04697986577181208,0.09395973154362416,14.0,149.0,18.194422010346983,False
"Taylor, Tyler",LW,Oshawa, 2008-09 Regular Season,59,0.05555555555555555,0.06666666666666667,0.12222222222222222,22.0,180.0,19.407777038486998,False
"Denezhkin, Alexander",RW,Oshawa, 2008-09 Regular Season,47,0.013793103448275862,0.05517241379310345,0.06896551724137931,10.0,145.0,17.414824144666614,False
"Corrente, David",D,Oshawa, 2008-09 Regular Season,28,0.01020408163265306,0.061224489795918366,0.07142857142857142,7.0,98.0,17.682811872804002,False
"Corrente, David",D,Mississauga, 2008-09 Regular Season,28,0.010101010101010102,0.04040404040404041,0.050505050505050504,5.0,99.0,17.87140642986314,False
"Andreoff, Andy",LW,Oshawa, 2008-09 Regular Season,66,0.05365853658536585,0.06829268292682927,0.12195121951219512,25.0,205.0,17.835203301535213,False
"Valliquette, Brett",LW,Oshawa, 2008-09 Regular Season,45,0.014285714285714285,0.03571428571428571,0.05,7.0,140.0,20.004281307407638,False
"Brown, Jeff",RW,Oshawa, 2008-09 Regular Season,61,0.0855614973262032,0.10695187165775401,0.1925133689839572,36.0,187.0,18.791413721466586,False
"Barletta, Brendan",LD,Oshawa, 2008-09 Regular Season,19,0.0,0.0,0.0,0.0,63.0,18.103672069392793,False
"Hayes, Jeff",C,Oshawa, 2008-09 Regular Season,67,0.04830917874396135,0.06280193236714976,0.1111111111111111,23.0,207.0,19.92292049890117,False
"Kousal, Robert",LW,Oshawa, 2008-09 Regular Season,62,0.041884816753926704,0.07329842931937172,0.11518324607329843,22.0,191.0,18.44346851720596,False
"de Haan, Calvin",LD,Oshawa, 2008-09 Regular Season,68,0.037914691943127965,0.26066350710900477,0.2985781990521327,63.0,211.0,17.85716714734295,False
"Carnevale, Taylor",C,Oshawa, 2008-09 Regular Season,25,0.03529411764705882,0.09411764705882353,0.12941176470588237,11.0,85.0,17.699221460786582,False
"Carnevale, Taylor",C,Barrie, 2008-09 Regular Season,43,0.07042253521126761,0.13380281690140844,0.20422535211267606,29.0,142.0,18.006856882903673,False
"Parnham, Brett",C,Oshawa, 2008-09 Regular Season,65,0.25252525252525254,0.13131313131313133,0.3838383838383838,76.0,198.0,20.12255347276809,False
"Tavares, John",C,Oshawa, 2008-09 Regular Season,32,0.23636363636363636,0.2545454545454545,0.4909090909090909,54.0,110.0,18.267106503278832,False
"Tavares, John",C,London, 2008-09 Regular Season,24,0.32989690721649484,0.18556701030927836,0.5154639175257731,50.0,97.0,18.480802457953153,False
"Stellick, Robert",D,Belleville, 2008-09 Regular Season,50,0.0,0.016304347826086956,0.016304347826086956,3.0,184.0,17.812730389307024,False
"Krupp, Bjorn",D,Belleville, 2008-09 Regular Season,57,0.0047169811320754715,0.014150943396226415,0.018867924528301886,4.0,212.0,18.030684400239103,False
"Tanaka, Cory",C,Belleville, 2008-09 Regular Season,67,0.06692913385826772,0.12992125984251968,0.1968503937007874,50.0,254.0,20.83342412608431,False
"Cantin, Marc",D,Belleville, 2008-09 Regular Season,62,0.004291845493562232,0.060085836909871244,0.06437768240343347,15.0,233.0,18.948048190645217,False
"Randell, Tyler",RW,Belleville, 2008-09 Regular Season,36,0.08130081300813008,0.04065040650406504,0.12195121951219512,15.0,123.0,17.505154659655197,False
"Randell, Tyler",RW,Kitchener, 2008-09 Regular Season,37,0.12280701754385964,0.07017543859649122,0.19298245614035087,22.0,114.0,17.754283212477855,False
"Howe, Scott",LW,Belleville, 2008-09 Regular Season,61,0.01282051282051282,0.017094017094017096,0.029914529914529916,7.0,234.0,17.055340027180073,False
"Judson, Luke",RW,Belleville, 2008-09 Regular Season,67,0.03937007874015748,0.05511811023622047,0.09448818897637795,24.0,254.0,18.08547892078705,False
"Alcock, Cody",C,Belleville, 2008-09 Regular Season,53,0.025510204081632654,0.02040816326530612,0.04591836734693878,9.0,196.0,16.896437767767544,False
"Neal, Michael",LW,Belleville, 2008-09 Regular Season,3,0.0,0.0,0.0,0.0,10.0,19.493150684931507,False
"Neal, Michael",LW,Sarnia, 2008-09 Regular Season,63,0.04433497536945813,0.059113300492610835,0.10344827586206896,21.0,203.0,19.957263439230363,False
"Mackie, Brett",LW,Belleville, 2008-09 Regular Season,57,0.009615384615384616,0.009615384615384616,0.019230769230769232,4.0,208.0,17.81150630957409,False
"Anderson, Spencer",LW,Belleville, 2008-09 Regular Season,36,0.016260162601626018,0.008130081300813009,0.024390243902439025,3.0,123.0,20.688716303490814,False
"Bathgate, Andy",C,Belleville, 2008-09 Regular Season,44,0.025974025974025976,0.07792207792207792,0.1038961038961039,16.0,154.0,17.8902523365344,False
"Pageau, Nick",D,Belleville, 2008-09 Regular Season,61,0.01293103448275862,0.07327586206896551,0.08620689655172414,20.0,232.0,21.189588509828134,False
"Silas, Stephen",D,Belleville, 2008-09 Regular Season,63,0.0125,0.058333333333333334,0.07083333333333333,17.0,240.0,16.721095358798323,False
"Tipoff, Matthew",LW,Belleville, 2008-09 Regular Season,68,0.05078125,0.10546875,0.15625,40.0,256.0,18.449862482430888,False
"Blunden, Stephen",LW,Belleville, 2008-09 Regular Season,11,0.030303030303030304,0.030303030303030304,0.06060606060606061,2.0,33.0,19.54503424657534,False
"Blunden, Stephen",LW,Ottawa, 2008-09 Regular Season,52,0.032407407407407406,0.06481481481481481,0.09722222222222222,21.0,216.0,19.948662911839783,False
"Sarracini, Joe",D,Niagara, 2008-09 Regular Season,9,0.03125,0.0,0.03125,1.0,32.0,17.296885702054794,False
"Gilbert, Jay",D,Niagara, 2008-09 Regular Season,37,0.008403361344537815,0.05042016806722689,0.058823529411764705,7.0,119.0,17.55759195847499,False
"Maisonville, Keith",D,Niagara, 2008-09 Regular Season,3,0.0,0.0,0.0,0.0,12.0,16.61164383561644,False
"McMullen, David",D,Niagara, 2008-09 Regular Season,53,0.006493506493506494,0.01948051948051948,0.025974025974025976,4.0,154.0,18.206331928327234,False
"Schwindt, Mike",D,Niagara, 2008-09 Regular Season,48,0.007352941176470588,0.029411764705882353,0.03676470588235294,5.0,136.0,17.41455486700776,False
"Friesen, Alex",C,Niagara, 2008-09 Regular Season,63,0.05759162303664921,0.1099476439790576,0.16753926701570682,32.0,191.0,18.126883598731467,False
"Agozzino, Andrew",LW,Niagara, 2008-09 Regular Season,66,0.12690355329949238,0.13705583756345177,0.2639593908629442,52.0,197.0,18.20085623687083,False
"Traccitto, Reggie",D,Niagara, 2008-09 Regular Season,53,0.018292682926829267,0.09146341463414634,0.10975609756097561,18.0,164.0,19.699264813631025,False
"Hamilton, Freddie",C,Niagara, 2008-09 Regular Season,64,0.05263157894736842,0.09473684210526316,0.14736842105263157,28.0,190.0,17.20633568877846,False
"Andrews, Johnson",LW,Niagara, 2008-09 Regular Season,22,0.02666666666666667,0.013333333333333334,0.04,3.0,75.0,17.987431581053016,False
"Shaw, Andrew",C,Niagara, 2008-09 Regular Season,55,0.0446927374301676,0.05027932960893855,0.09497206703910614,17.0,179.0,17.621920127804678,False
"MacEachern, Dylan",LW,Niagara, 2008-09 Regular Season,66,0.019801980198019802,0.024752475247524754,0.04455445544554455,9.0,202.0,18.954280894405077,False
"Insam, Marco",LW,Niagara, 2008-09 Regular Season,58,0.11931818181818182,0.09090909090909091,0.21022727272727273,37.0,176.0,19.781678154662472,False
"Middup, Thomas",LW,Niagara, 2008-09 Regular Season,56,0.05454545454545454,0.048484848484848485,0.10303030303030303,17.0,165.0,19.06694399116901,False
"Piva, Matt",C,Niagara, 2008-09 Regular Season,27,0.12903225806451613,0.10752688172043011,0.23655913978494625,22.0,93.0,20.32941383323441,False
"Merrett, Andrew",RW,Niagara, 2008-09 Regular Season,34,0.05128205128205128,0.11965811965811966,0.17094017094017094,20.0,117.0,19.75941732149118,False
"Merrett, Andrew",RW,Brampton, 2008-09 Regular Season,30,0.008,0.056,0.064,8.0,125.0,19.955840189183412,False
"DeSousa, Chris",LW,Niagara, 2008-09 Regular Season,66,0.16417910447761194,0.08955223880597014,0.2537313432835821,51.0,201.0,18.404452199769057,False
"Sisca, Mathew",C,Niagara, 2008-09 Regular Season,65,0.1076923076923077,0.1641025641025641,0.2717948717948718,53.0,195.0,18.378938427980344,False
"Cutting, Keevin",D,Owen Sound, 2008-09 Regular Season,57,0.010256410256410256,0.06666666666666667,0.07692307692307693,15.0,195.0,16.480792739288173,False
"Doczy, Milan",D,Owen Sound, 2008-09 Regular Season,59,0.014778325123152709,0.054187192118226604,0.06896551724137931,14.0,203.0,19.1355993617345,False
"Bezzo, Paul",D,Owen Sound, 2008-09 Regular Season,67,0.004464285714285714,0.0625,0.06696428571428571,15.0,224.0,18.39039388238855,False
"Santini, Frankie",D,Owen Sound, 2008-09 Regular Season,15,0.0,0.044444444444444446,0.044444444444444446,2.0,45.0,20.307774373929796,False
"Santini, Frankie",D,Sudbury, 2008-09 Regular Season,41,0.015151515151515152,0.09848484848484848,0.11363636363636363,15.0,132.0,20.63670993145608,False
"Kolomatis, David",D,Owen Sound, 2008-09 Regular Season,63,0.08450704225352113,0.13145539906103287,0.215962441314554,46.0,213.0,20.053390504503128,False
"Metcalfe, Spencer",D,Owen Sound, 2008-09 Regular Season,3,0.0,0.0,0.0,0.0,12.0,17.936986301369863,False
"Franchini, Marc",C,Owen Sound, 2008-09 Regular Season,48,0.05263157894736842,0.08552631578947369,0.13815789473684212,21.0,152.0,19.07258463586489,False
"MacDermid, Lane",LW,Owen Sound, 2008-09 Regular Season,26,0.1,0.075,0.175,14.0,80.0,19.269250824680064,False
"MacDermid, Lane",LW,Windsor, 2008-09 Regular Season,38,0.03977272727272727,0.07954545454545454,0.11931818181818182,21.0,176.0,19.55679513457082,False
"Musselman, Kody",RW,Owen Sound, 2008-09 Regular Season,5,0.0,0.21428571428571427,0.21428571428571427,3.0,14.0,20.275342465753425,False
"Wilson, Garrett",LW,Owen Sound, 2008-09 Regular Season,53,0.09239130434782608,0.09782608695652174,0.19021739130434784,35.0,184.0,18.004092512525535,False
"Hishon, Joey",C,Owen Sound, 2008-09 Regular Season,65,0.1712962962962963,0.2037037037037037,0.375,81.0,216.0,17.398561830924066,False
"Shipley, Steven",C,Owen Sound, 2008-09 Regular Season,63,0.07511737089201878,0.107981220657277,0.18309859154929578,39.0,213.0,16.89998292339302,False
"Carroll, Marcus",C,Owen Sound, 2008-09 Regular Season,66,0.1232876712328767,0.1141552511415525,0.2374429223744292,52.0,219.0,20.16847606738471,False
"McGee, Grant",RW,Owen Sound, 2008-09 Regular Season,61,0.05154639175257732,0.05670103092783505,0.10824742268041238,21.0,194.0,19.779423880753775,False
"Halmo, Mike",LW,Owen Sound, 2008-09 Regular Season,62,0.024752475247524754,0.01485148514851485,0.039603960396039604,8.0,202.0,17.839708950881715,False
"Moes, Josh",RW,Owen Sound, 2008-09 Regular Season,60,0.07179487179487179,0.12307692307692308,0.19487179487179487,38.0,195.0,20.0205137921738,False
"Doan, Myles",C,Owen Sound, 2008-09 Regular Season,63,0.024509803921568627,0.04411764705882353,0.06862745098039216,14.0,204.0,16.82874986213593,False
"Lomas, Mike",LW,Owen Sound, 2008-09 Regular Season,68,0.1111111111111111,0.13777777777777778,0.24888888888888888,56.0,225.0,18.584914430333754,False
"MacIsaac, Michael",LW,Niagara, 2008-09 Regular Season,5,0.07692307692307693,0.0,0.07692307692307693,1.0,13.0,20.76455479452055,False
"Schiestel, Drew",D,Niagara, 2008-09 Regular Season,62,0.05434782608695652,0.19021739130434784,0.24456521739130435,45.0,184.0,20.022774045089996,False
"Terreri, Victor",C,Niagara, 2008-09 Regular Season,12,0.0,0.0,0.0,0.0,36.0,17.067687821061643,False
"Terreri, Victor",C,Oshawa, 2008-09 Regular Season,11,0.06060606060606061,0.030303030303030304,0.09090909090909091,3.0,33.0,17.440734696061647,False
"Padulo, John",C,Oshawa, 2008-09 Regular Season,59,0.028901734104046242,0.017341040462427744,0.046242774566473986,8.0,173.0,16.862646599397742,False
"Nagy, Kory",LW,Oshawa, 2008-09 Regular Season,63,0.08542713567839195,0.19095477386934673,0.27638190954773867,55.0,199.0,19.429769887068975,False
"Romano, Tony",RW,Peterborough, 2008-09 Regular Season,65,0.1791044776119403,0.16417910447761194,0.34328358208955223,69.0,201.0,21.196307599392348,False
"Harnden, Zach",RW,Peterborough, 2008-09 Regular Season,65,0.065,0.105,0.17,34.0,200.0,19.478499380211996,False
"Sedlak, Adam",RD,Peterborough, 2008-09 Regular Season,50,0.04794520547945205,0.10273972602739725,0.1506849315068493,22.0,146.0,17.471717235429843,False
"Theberge, Brett",C,Peterborough, 2008-09 Regular Season,61,0.09392265193370165,0.13812154696132597,0.23204419889502761,42.0,181.0,19.366170613090112,False
"Russo, Matt",D,Mississauga, 2008-09 Regular Season,64,0.009345794392523364,0.028037383177570093,0.037383177570093455,8.0,214.0,18.929710401261634,False
"Billingsley, Tim",D,Mississauga, 2008-09 Regular Season,45,0.0,0.05263157894736842,0.05263157894736842,8.0,152.0,19.162586167074252,False
"Messier, Jesse",RW,Mississauga, 2008-09 Regular Season,51,0.0755813953488372,0.08139534883720931,0.1569767441860465,27.0,172.0,21.01322779709167,False
"Gaunce, Cameron",D,Mississauga, 2008-09 Regular Season,67,0.07657657657657657,0.21171171171171171,0.2882882882882883,64.0,222.0,18.99546382852497,False
"Henrique, Adam",C,Windsor, 2008-09 Regular Season,56,0.1171875,0.12890625,0.24609375,63.0,256.0,19.104082351850522,False
"Greenop, Richard",RW,Windsor, 2008-09 Regular Season,60,0.015037593984962405,0.015037593984962405,0.03007518796992481,8.0,266.0,20.058890564464207,False
"Cundari, Mark",D,Windsor, 2008-09 Regular Season,60,0.036101083032490974,0.07942238267148015,0.11552346570397112,32.0,277.0,18.895863320709346,False
"Young, Harry",D,Windsor, 2008-09 Regular Season,46,0.03773584905660377,0.018867924528301886,0.05660377358490566,12.0,212.0,19.343822071313333,False
"Mitchell, Dale",RW,Windsor, 2008-09 Regular Season,66,0.11,0.11666666666666667,0.22666666666666666,68.0,300.0,19.938342619258727,False
"Arniel, Jamie",C,Sarnia, 2008-09 Regular Season,63,0.16,0.18,0.34,68.0,200.0,19.33534563100993,False
"O'Quinn, Ben",C,Sarnia, 2008-09 Regular Season,55,0.05263157894736842,0.08187134502923976,0.13450292397660818,23.0,171.0,17.856597388330144,False
"Syvret, Corey",D,Guelph, 2008-09 Regular Season,60,0.015384615384615385,0.1076923076923077,0.12307692307692308,24.0,195.0,20.072927435434707,False
"Stokes, Conor",C,Guelph, 2008-09 Regular Season,3,0.0,0.0,0.0,0.0,13.0,17.31849315068493,False
"Stokes, Conor",C,Oshawa, 2008-09 Regular Season,44,0.050359712230215826,0.02877697841726619,0.07913669064748201,11.0,139.0,17.774609904163775,False
"Steckley, Kyle",RW,Guelph, 2008-09 Regular Season,2,0.0,0.0,0.0,0.0,6.0,18.62054794520548,False
"Steckley, Kyle",RW,Niagara, 2008-09 Regular Season,33,0.022222222222222223,0.0,0.022222222222222223,2.0,90.0,19.066349580447664,False
"Torquato, Zack",C,Erie, 2008-09 Regular Season,66,0.13063063063063063,0.15315315315315314,0.28378378378378377,63.0,222.0,19.77616866754541,False
"Gazdic, Luke",LW,Erie, 2008-09 Regular Season,63,0.0947867298578199,0.04739336492890995,0.14218009478672985,30.0,211.0,19.64740154425774,False
"Hodgman, Justin",C,Erie, 2008-09 Regular Season,66,0.10810810810810811,0.1891891891891892,0.2972972972972973,66.0,222.0,20.724113873024862,False
"Karius, Tyler",LW,Kingston, 2008-09 Regular Season,12,0.0,0.0,0.0,0.0,27.0,17.748923105736303,False
"Brittain, Josh",LW,Kingston, 2008-09 Regular Season,26,0.24285714285714285,0.07142857142857142,0.3142857142857143,22.0,70.0,18.916195826906048,False
"Brittain, Josh",LW,Barrie, 2008-09 Regular Season,41,0.11363636363636363,0.09848484848484848,0.21212121212121213,28.0,132.0,19.201377430848886,False
"Christmas, Kevin",D,Kingston, 2008-09 Regular Season,13,0.0,0.0,0.0,0.0,37.0,19.490882518193494,False
"Rinaldo, Zac",LW,Mississauga, 2008-09 Regular Season,34,0.05714285714285714,0.06666666666666667,0.12380952380952381,13.0,105.0,18.563685339241772,False
"Rinaldo, Zac",LW,London, 2008-09 Regular Season,22,0.041237113402061855,0.13402061855670103,0.17525773195876287,17.0,97.0,18.751260859345734,False
"Stevens, Christian",D,Kitchener, 2008-09 Regular Season,54,0.012987012987012988,0.03896103896103896,0.05194805194805195,8.0,154.0,17.501446360132,False
"Schram, Josh",LW,Kitchener, 2008-09 Regular Season,16,0.0,0.0,0.0,0.0,42.0,18.613845030902183,False
"Dostoinov, Alexei",LW,Kitchener, 2008-09 Regular Season,5,0.0,0.0,0.0,0.0,11.0,19.23407534246575,False
"Wilkins, Andrew",RW,Owen Sound, 2008-09 Regular Season,65,0.07981220657276995,0.17370892018779344,0.2535211267605634,54.0,213.0,20.64106173737984,False
"Ramkema, Mark",D,Owen Sound, 2008-09 Regular Season,33,0.0,0.009708737864077669,0.009708737864077669,1.0,103.0,17.868687422902077,False
"Korostin, Sergey",RW,London, 2008-09 Regular Season,13,0.03571428571428571,0.08928571428571429,0.125,7.0,56.0,19.332609160958903,False
"Korostin, Sergey",RW,Peterborough, 2008-09 Regular Season,36,0.09734513274336283,0.1592920353982301,0.25663716814159293,29.0,113.0,19.697676681832505,False
"Taylor, Justin",C,London, 2008-09 Regular Season,64,0.13857677902621723,0.11235955056179775,0.250936329588015,67.0,267.0,20.09450230548728,False
"Del Zotto, Michael",D,Oshawa, 2008-09 Regular Season,34,0.06306306306306306,0.23423423423423423,0.2972972972972973,33.0,111.0,18.546885499580164,False
"Del Zotto, Michael",D,London, 2008-09 Regular Season,28,0.05263157894736842,0.21052631578947367,0.2631578947368421,30.0,114.0,18.72807307018809,False
"Schinkelshoek, Pieter",RW,Ottawa, 2008-09 Regular Season,41,0.030120481927710843,0.012048192771084338,0.04216867469879518,7.0,166.0,16.795560332929533,False
"Demers, Julien",D,Ottawa, 2008-09 Regular Season,61,0.029411764705882353,0.14705882352941177,0.17647058823529413,42.0,238.0,19.469924549757962,False
"Lalonde, Shawn",D,Belleville, 2008-09 Regular Season,66,0.07630522088353414,0.13654618473895583,0.21285140562248997,53.0,249.0,19.01970570116314,False
"Johnston, Stephen",C,Belleville, 2008-09 Regular Season,58,0.0639269406392694,0.1004566210045662,0.1643835616438356,36.0,219.0,19.037247821778088,False
"Cameron, Bryan",RW,Belleville, 2008-09 Regular Season,64,0.15289256198347106,0.18181818181818182,0.3347107438016529,81.0,242.0,20.055338817602056,False
"Tangradi, Eric",LW,Belleville, 2008-09 Regular Season,55,0.1792452830188679,0.2358490566037736,0.41509433962264153,88.0,212.0,20.069032556406963,False
"Crawford, Nick",D,Saginaw, 2008-09 Regular Season,65,0.03153153153153153,0.15765765765765766,0.1891891891891892,42.0,222.0,19.06139514772463,False
"Comrie, Adam",D,Saginaw, 2008-09 Regular Season,52,0.05172413793103448,0.1206896551724138,0.1724137931034483,30.0,174.0,18.627723162454913,False
"Fischhaber, Simon",C,Sault Ste. Marie, 2008-09 Regular Season,55,0.015151515151515152,0.09090909090909091,0.10606060606060606,14.0,132.0,19.06910047024129,False
"Peluso, Anthony",RW,Sault Ste. Marie, 2008-09 Regular Season,36,0.09782608695652174,0.06521739130434782,0.16304347826086957,15.0,92.0,19.724139768412186,False
"Peluso, Anthony",RW,Brampton, 2008-09 Regular Season,27,0.0990990990990991,0.0990990990990991,0.1981981981981982,22.0,111.0,19.914692092390908,False
"Levi, Austin",D,Plymouth, 2008-09 Regular Season,12,0.0,0.03389830508474576,0.03389830508474576,2.0,59.0,17.075191299229452,False
"Terry, Chris",C,Plymouth, 2008-09 Regular Season,53,0.18571428571428572,0.2619047619047619,0.44761904761904764,94.0,210.0,19.944770307190204,False
"Jenks, AJ",LW,Plymouth, 2008-09 Regular Season,61,0.09170305676855896,0.13537117903930132,0.22707423580786026,52.0,229.0,18.72285249373396,False
"Jordan, Michal",D,Plymouth, 2008-09 Regular Season,58,0.05333333333333334,0.13333333333333333,0.18666666666666668,42.0,225.0,18.668057979677528,False
"Staal, Jared",RW,Sudbury, 2008-09 Regular Season,65,0.07920792079207921,0.16336633663366337,0.24257425742574257,49.0,202.0,18.573696264502633,False
"Robertson, Behn",LW,Barrie, 2008-09 Regular Season,10,0.0,0.06060606060606061,0.06060606060606061,2.0,33.0,18.70845997431507,False
"Della Rovere, Stefan",LW,Barrie, 2008-09 Regular Season,57,0.15606936416184972,0.13872832369942195,0.2947976878612717,51.0,173.0,19.056171947035537,False
"Lashoff, Brian",D,Barrie, 2008-09 Regular Season,25,0.013157894736842105,0.15789473684210525,0.17105263157894737,13.0,76.0,18.37897469197234,False
"Lashoff, Brian",D,Kingston, 2008-09 Regular Season,35,0.05454545454545454,0.11818181818181818,0.17272727272727273,19.0,110.0,18.671377718721338,False
"Prout, Dalton",D,Barrie, 2008-09 Regular Season,65,0.0,0.029556650246305417,0.029556650246305417,6.0,203.0,19.012336332187253,False
"Dunn, George",RD,Niagara, 2008-09 Regular Season,1,0.0,0.0,0.0,0.0,4.0,18.22739726027397,False
"Rover, Shayne",D,Niagara, 2008-09 Regular Season,13,0.0,0.0,0.0,0.0,43.0,16.973478301583903,False
"Wind, Cameron",D,Brampton, 2008-09 Regular Season,28,0.0,0.02608695652173913,0.02608695652173913,3.0,115.0,17.085090774032352,False
"Buck, Brandon",LW,Guelph, 2008-09 Regular Season,66,0.11374407582938388,0.1895734597156398,0.3033175355450237,64.0,211.0,20.585955755328204,False
"DeHart, Tony",D,Oshawa, 2008-09 Regular Season,63,0.037037037037037035,0.10582010582010581,0.14285714285714285,27.0,189.0,18.99414777387522,False
"Subban, P.K.",D,Belleville, 2008-09 Regular Season,56,0.06511627906976744,0.28837209302325584,0.35348837209302325,76.0,215.0,19.84438302982449,False
"Frank, Shawn",C,Barrie, 2008-09 Regular Season,5,0.0,0.05,0.05,1.0,20.0,19.775,False
"Larson, Justin",C,Peterborough, 2008-09 Regular Season,53,0.07926829268292683,0.06097560975609756,0.1402439024390244,23.0,164.0,18.98260168961956,False
"Loktionov, Andrei",C,Windsor, 2008-09 Regular Season,51,0.09876543209876543,0.1728395061728395,0.2716049382716049,66.0,243.0,18.794493457677913,False
"Grachev, Evgeny",LW,Brampton, 2008-09 Regular Season,60,0.1694915254237288,0.1694915254237288,0.3389830508474576,80.0,236.0,19.068168956237805,False
"D'Orazio, Michael",D,Owen Sound, 2008-09 Regular Season,65,0.0,0.07476635514018691,0.07476635514018691,16.0,214.0,18.584914430333754,False
"Palmieri, Nick",RW,Erie, 2008-09 Regular Season,18,0.1206896551724138,0.08620689655172414,0.20689655172413793,12.0,58.0,19.35219210271966,False
"Palmieri, Nick",RW,Belleville, 2008-09 Regular Season,43,0.11627906976744186,0.05232558139534884,0.1686046511627907,29.0,172.0,19.679999468732255,False
"Baldwin, Ryan",RW,Guelph, 2008-09 Regular Season,49,0.02040816326530612,0.034013605442176874,0.05442176870748299,8.0,147.0,19.827022909395808,False
"Carlson, John",RD,London, 2008-09 Regular Season,59,0.06324110671936758,0.23715415019762845,0.30039525691699603,76.0,253.0,19.1739543602818,False
"McRae, Phil",C,London, 2008-09 Regular Season,59,0.11885245901639344,0.12704918032786885,0.2459016393442623,60.0,244.0,19.00232429044227,False
"Perna, Frank",D,Oshawa, 2008-09 Regular Season,21,0.0,0.017543859649122806,0.017543859649122806,1.0,57.0,18.859829077002118,False
"DiBenedetto, Justin",LW,Sarnia, 2008-09 Regular Season,62,0.22277227722772278,0.2376237623762376,0.4603960396039604,93.0,202.0,20.562742791580106,False
"Martin, Matt",LW,Sarnia, 2008-09 Regular Season,61,0.18134715025906736,0.15544041450777202,0.33678756476683935,65.0,193.0,19.861320452126932,False
"Katic, Mark",D,Sarnia, 2008-09 Regular Season,63,0.06403940886699508,0.2019704433497537,0.2660098522167488,54.0,203.0,19.858633302244062,False
"Ocampo, Joshua",RW,Owen Sound, 2008-09 Regular Season,46,0.03184713375796178,0.05732484076433121,0.08917197452229299,14.0,157.0,17.6733155200865,False
"Ramsay, Jordan",C,Sudbury, 2008-09 Regular Season,26,0.012048192771084338,0.012048192771084338,0.024096385542168676,2.0,83.0,17.727392263363484,False
"Zamec, Adam",LW,Ottawa, 2008-09 Regular Season,8,0.0,0.125,0.125,3.0,24.0,19.10130565068493,False
"Cuma, Tyler",D,Ottawa, 2008-09 Regular Season,21,0.0136986301369863,0.1095890410958904,0.1232876712328767,9.0,73.0,18.975706536802527,False
"Couture, Logan",C,Ottawa, 2008-09 Regular Season,62,0.1566265060240964,0.1927710843373494,0.3493975903614458,87.0,249.0,19.97058072005936,False
"Hollenstein, Denis",LW,Guelph, 2008-09 Regular Season,56,0.06629834254143646,0.06629834254143646,0.13259668508287292,24.0,181.0,19.421570104998253,False
"Day, Josh",D,Niagara, 2008-09 Regular Season,19,0.0,0.140625,0.140625,9.0,64.0,20.687160251565174,False
"Day, Josh",D,Brampton, 2008-09 Regular Season,30,0.032,0.128,0.16,20.0,125.0,20.95857991521081,False
"Geoffrey, Kelly",LW,Erie, 2008-09 Regular Season,9,0.0,0.0,0.0,0.0,25.0,18.757330907534246,False
"Geoffrey, Kelly",LW,Kingston, 2008-09 Regular Season,53,0.03225806451612903,0.09032258064516129,0.12258064516129032,19.0,155.0,19.14261056191574,False
"Wellwood, Eric",LW,Windsor, 2008-09 Regular Season,61,0.05714285714285714,0.06428571428571428,0.12142857142857143,34.0,280.0,19.031493304190235,False
"Hodgson, Cody",C,Brampton, 2008-09 Regular Season,53,0.20187793427230047,0.2300469483568075,0.431924882629108,92.0,213.0,19.076388134302107,False
