Player Name,Team,Games Played,Goals Per Team Goals %,Assists Per Team Assists %,Points Per Team Points %,Shots Per Team Shots %,PIM Per Team PIM %,Player Age
"Baltruk, Artyom",Oil Kings,3,0.0,0.0,0.0,0.15384615384615385,0.15384615384615385,18.411643835616438,"
"
"Gruninger, Tyson",Oil Kings,8,0.0,0.03571428571428571,0.03571428571428571,0.42857142857142855,0.25,19.112863869863013,"
"
"Bowman, Nick",Oil Kings,56,0.0379746835443038,0.0379746835443038,0.0759493670886076,0.33544303797468356,0.16455696202531644,18.018570871120296,"
"
"Murray, Davis",Oil Kings,45,0.007407407407407408,0.02962962962962963,0.037037037037037035,0.2740740740740741,0.4444444444444444,18.50140873166964,"
"
"Atkinson, Scott",Oil Kings,48,0.013986013986013986,0.06293706293706294,0.07692307692307693,0.38461538461538464,0.2727272727272727,17.70137873635266,"
"
"Koch, Davis",Oil Kings,40,0.16666666666666666,0.19444444444444445,0.3611111111111111,1.0,0.018518518518518517,19.576570506575194,"
"
"Koch, Davis",Giants,28,0.056338028169014086,0.2112676056338028,0.2676056338028169,0.6056338028169014,0.08450704225352113,19.768399387679686,"
"
"Mohr, Kobe",Oil Kings,58,0.06918238993710692,0.1069182389937107,0.1761006289308176,0.5534591194968553,0.46540880503144655,18.808258058012683,"
"
"Robertson, Matthew",Oil Kings,67,0.03804347826086957,0.09239130434782608,0.13043478260869565,0.6902173913043478,0.29347826086956524,17.030175864381956,"
"
"Kehler, Colton",Oil Kings,71,0.16080402010050251,0.09547738693467336,0.2562814070351759,1.065326633165829,0.5276381909547738,20.731545729266593,"
"
"Pavlenko, Andrei",Oil Kings,20,0.05084745762711865,0.01694915254237288,0.06779661016949153,0.4915254237288136,0.2033898305084746,17.611940948277304,"
"
"Fix-Wolansky, Trey",Oil Kings,71,0.16080402010050251,0.2864321608040201,0.4472361809045226,1.050251256281407,0.507537688442211,18.8190846092201,"
"
"Harris, Brian",Oil Kings,49,0.014814814814814815,0.007407407407407408,0.022222222222222223,0.25925925925925924,0.14074074074074075,19.20693965854652,"
"
"McDonald, Conner",Oil Kings,71,0.05,0.16,0.21,0.985,0.53,18.80551641037592,"
"
"Gerla, Ty",Oil Kings,59,0.0189873417721519,0.0949367088607595,0.11392405063291139,0.44936708860759494,0.31645569620253167,18.660365296446056,"
"
"Muir, Cole",Pats,12,0.0,0.023809523809523808,0.023809523809523808,0.11904761904761904,0.0,16.726284246575343,"
"
"Muir, Cole",ICE,39,0.01834862385321101,0.027522935779816515,0.045871559633027525,0.24770642201834864,0.07339449541284404,17.039303864933913,"
"
"Creta, Marco",Pats,33,0.00980392156862745,0.0392156862745098,0.049019607843137254,0.1568627450980392,0.4019607843137255,17.752244107899806,"
"
"Robins, Tristen",Pats,1,0.0,0.0,0.0,0.0,0.0,15.865753424657534,"
"
"Robins, Tristen",Blades,3,0.0,0.1,0.1,0.1,0.0,16.17739726027397,"
"
"Wegleitner, Gunnar",Wheat Kings,57,0.046296296296296294,0.041666666666666664,0.08796296296296297,0.30092592592592593,0.08796296296296297,19.859673865702504,"
"
"Russell, Zach",Wheat Kings,1,0.0,0.3333333333333333,0.3333333333333333,0.0,0.6666666666666666,18.304109589041097,"
"
"Quenneville, David",Tigers,70,0.10276679841897234,0.2134387351778656,0.31620553359683795,1.2411067193675889,0.22924901185770752,20.01960126674559,"
"
"Longo, Trevor",Tigers,22,0.0,0.05405405405405406,0.05405405405405406,0.0945945945945946,0.0945945945945946,17.894892009317058,"
"
"Stafford, Brendan",Hurricanes,35,0.009433962264150943,0.03773584905660377,0.04716981132075472,0.16981132075471697,0.16981132075471697,17.97400319665887,"
"
"Adrian, Chance",Cougars,39,0.009259259259259259,0.018518518518518517,0.027777777777777776,0.2037037037037037,0.12037037037037036,18.258143343192536,"
"
"Bethune, Jared",Cougars,70,0.09569377990430622,0.22966507177033493,0.3253588516746411,0.8708133971291866,0.44976076555023925,21.162704577706393,"
"
"Feist, Tyson",Chiefs,8,0.0,0.0,0.0,0.0,0.07142857142857142,17.060380993150684,"
"
"Chenier, Cedric",Chiefs,37,0.015037593984962405,0.03007518796992481,0.045112781954887216,0.22556390977443608,0.08270676691729323,18.114093803344588,"
"
"Kichton, Marcus",Giants,34,0.0,0.00980392156862745,0.00980392156862745,0.10784313725490197,0.058823529411764705,19.181428174909893,"
"
"Miller, Erik",Blazers,7,0.0,0.06666666666666667,0.06666666666666667,0.6,0.26666666666666666,18.601155821917807,"
"
"Appelt, Ryley",Blazers,58,0.022598870056497175,0.022598870056497175,0.04519774011299435,0.21468926553672316,0.24293785310734464,18.140285038979655,"
"
"Schmiemann, Quinn",Blazers,3,0.0,0.0,0.0,1.0,0.0,16.381506849315066,"
"
"Pow, Kyle",Rockets,36,0.0,0.022388059701492536,0.022388059701492536,0.05223880597014925,0.5149253731343284,17.958265428079535,"
"
"Walker, Ian",Silvertips,67,0.004405286343612335,0.030837004405286344,0.03524229074889868,0.24669603524229075,0.15859030837004406,18.17313468964938,"
"
"Onyebuchi, Montana",Silvertips,38,0.025,0.058333333333333334,0.08333333333333333,0.575,1.0416666666666667,17.836682357185552,"
"
"Onyebuchi, Montana",Blazers,24,0.013888888888888888,0.08333333333333333,0.09722222222222222,0.3055555555555556,0.75,17.98388316174076,"
"
"Fasko-Rudas, Martin",Silvertips,70,0.02586206896551724,0.03879310344827586,0.06465517241379311,0.33189655172413796,0.09482758620689655,17.601064068942417,"
"
"Bajkov, Patrick",Silvertips,72,0.13524590163934427,0.27459016393442626,0.4098360655737705,1.0450819672131149,0.27049180327868855,20.3101210755671,"
"
"Butt, Dawson",Silvertips,45,0.006756756756756757,0.013513513513513514,0.02027027027027027,0.25,0.7027027027027027,17.606502025053068,"
"
"Centazzo, Orrin",Silvertips,40,0.047619047619047616,0.03968253968253968,0.0873015873015873,0.4444444444444444,0.14285714285714285,17.72709332658927,"
"
"Centazzo, Orrin",Blazers,32,0.053763440860215055,0.10752688172043011,0.16129032258064516,0.7204301075268817,0.17204301075268819,17.9211069639096,"
"
"Liwiski, Mark",Silvertips,10,0.0,0.0,0.0,0.1935483870967742,0.9354838709677419,16.22697452910959,"
"
"Sutter, Riley",Silvertips,68,0.11061946902654868,0.12389380530973451,0.2345132743362832,0.7566371681415929,0.30973451327433627,18.400532032286858,"
"
"Richards, Sean",Silvertips,64,0.09009009009009009,0.13063063063063063,0.22072072072072071,0.536036036036036,0.4864864864864865,19.260805405851016,"
"
"Fonteyne, Matt",Silvertips,72,0.14344262295081966,0.21721311475409835,0.36065573770491804,1.1065573770491803,0.13114754098360656,20.30190189748491,"
"
"Hein, Brandson",Silvertips,30,0.01904761904761905,0.01904761904761905,0.0380952380952381,0.2571428571428571,0.0761904761904762,19.288102728296835,"
"
"Kindopp, Bryce",Silvertips,72,0.09836065573770492,0.04918032786885246,0.14754098360655737,0.6598360655737705,0.040983606557377046,18.764915596115046,"
"
"Christiansen, Jake",Silvertips,72,0.02459016393442623,0.10245901639344263,0.12704918032786885,0.6885245901639344,0.08196721311475409,18.518340253649292,"
"
"Fairbrother, Gianni",Silvertips,33,0.0196078431372549,0.029411764705882353,0.049019607843137254,0.5392156862745098,0.5882352941176471,17.462534505236025,"
"
"Vitelli, Reece",Silvertips,70,0.008333333333333333,0.03333333333333333,0.041666666666666664,0.2125,0.041666666666666664,16.704641623474526,"
"
"Wylie, Wyatte",Silvertips,72,0.02459016393442623,0.10245901639344263,0.12704918032786885,0.6147540983606558,0.11885245901639344,18.378614226252033,"
"
"Davis, Kevin",Silvertips,71,0.0411522633744856,0.22633744855967078,0.2674897119341564,0.7325102880658436,0.0411522633744856,21.016970390635592,"
"
"Dewar, Connor",Silvertips,68,0.1645021645021645,0.12987012987012986,0.2943722943722944,1.155844155844156,0.20346320346320346,18.732038883786277,"
"
"MacEachern, Conor",Winterhawks,62,0.012658227848101266,0.05063291139240506,0.06329113924050633,0.18143459915611815,0.25738396624472576,19.28335944624157,"
"
"Quigley, Matthew",Winterhawks,68,0.007751937984496124,0.07751937984496124,0.08527131782945736,0.34108527131782945,0.15503875968992248,19.20938684114754,"
"
"Glass, Cody",Winterhawks,64,0.14859437751004015,0.26104417670682734,0.40963855421686746,1.0562248995983936,0.10441767068273092,18.971030671475706,"
"
"Gilliss, Lane",Winterhawks,65,0.028112449799196786,0.05220883534136546,0.08032128514056225,0.3453815261044177,0.1566265060240964,18.469660815935903,"
"
"Sharp, Bronson",Winterhawks,38,0.013793103448275862,0.006896551724137931,0.020689655172413793,0.2827586206896552,0.11724137931034483,18.03672830932712,"
"
"Sharp, Bronson",Silvertips,11,0.0,0.0,0.0,0.1951219512195122,0.0975609756097561,18.21349529109589,"
"
"Gricius, Jake",Winterhawks,69,0.049429657794676805,0.04182509505703422,0.09125475285171103,0.5627376425855514,0.22433460076045628,18.436784103718963,"
"
"Jokiharju, Henri",Winterhawks,63,0.04878048780487805,0.23983739837398374,0.2886178861788618,0.8577235772357723,0.056910569105691054,18.760071774991093,"
"
"Overhardt, Alex",Winterhawks,70,0.056179775280898875,0.09363295880149813,0.149812734082397,0.6779026217228464,0.35580524344569286,21.173848743870458,"
"
"Hughes, Ryan",Winterhawks,46,0.09289617486338798,0.13114754098360656,0.22404371584699453,0.6775956284153005,0.4098360655737705,18.650482733762743,"
"
"Blichfeld, Joachim",Winterhawks,56,0.11214953271028037,0.14953271028037382,0.2616822429906542,1.074766355140187,0.2850467289719626,19.677879982617178,"
"
"De Jong, Brendan",Winterhawks,68,0.023715415019762844,0.07509881422924901,0.09881422924901186,0.49407114624505927,0.2608695652173913,19.99137642672975,"
"
"Bellows, Kieffer",Winterhawks,56,0.18061674008810572,0.14537444933920704,0.32599118942731276,1.2070484581497798,0.32158590308370044,19.77924984585641,"
"
"Colina, Ilijah",Winterhawks,37,0.02112676056338028,0.08450704225352113,0.1056338028169014,0.3732394366197183,0.07042253521126761,17.89699805945406,"
"
"Colina, Ilijah",Cougars,28,0.10256410256410256,0.10256410256410256,0.20512820512820512,0.5641025641025641,0.0,18.082600936273188,"
"
"Clayton, Brett",Winterhawks,1,0.0,0.0,0.0,0.14285714285714285,0.0,18.84931506849315,"
"
"Clayton, Brett",Americans,59,0.01951219512195122,0.02926829268292683,0.04878048780487805,0.2731707317073171,0.24390243902439024,19.32416877563105,"
"
"Ginnell, Brad",Winterhawks,25,0.04672897196261682,0.056074766355140186,0.102803738317757,0.40186915887850466,0.2523364485981308,17.445989783006173,"
"
"Ginnell, Brad",ICE,35,0.02912621359223301,0.04854368932038835,0.07766990291262135,0.34951456310679613,0.13592233009708737,17.704245413102093,"
"
"McKenzie, Skyler",Winterhawks,72,0.17216117216117216,0.14652014652014653,0.31868131868131866,0.9816849816849816,0.23443223443223443,20.165551227063506,"
"
"Texeira, Keoni",Winterhawks,64,0.036885245901639344,0.09836065573770492,0.13524590163934427,0.38524590163934425,0.1762295081967213,20.992948487327,"
"
"Hanus, Clay",Winterhawks,56,0.0,0.027522935779816515,0.027522935779816515,0.3440366972477064,0.18807339449541285,16.982259578981264,"
"
"Strand, Austin",Thunderbirds,68,0.1091703056768559,0.16593886462882096,0.27510917030567683,0.868995633187773,0.37117903930131,21.085727282221065,"
"
"McNelly, Cade",Thunderbirds,14,0.0,0.0,0.0,0.13953488372093023,1.0465116279069768,16.13358104130993,"
"
"Tyszka, Jarret",Thunderbirds,69,0.03404255319148936,0.13617021276595745,0.1702127659574468,0.5829787234042553,0.39574468085106385,19.014494405508756,"
"
"Hyman, Aaron",Thunderbirds,26,0.011904761904761904,0.07142857142857142,0.08333333333333333,0.2261904761904762,0.2976190476190476,19.722312989626843,"
"
"Hyman, Aaron",Pats,28,0.01904761904761905,0.0380952380952381,0.05714285714285714,0.29523809523809524,0.09523809523809523,19.918547917861645,"
"
"Harsch, Reece",Thunderbirds,52,0.054945054945054944,0.08241758241758242,0.13736263736263737,0.4065934065934066,0.1978021978021978,19.1980270754113,"
"
"Brown, Elijah",Thunderbirds,13,0.023255813953488372,0.09302325581395349,0.11627906976744186,0.23255813953488372,0.046511627906976744,17.82260006421233,"
"
"Brown, Elijah",Tigers,30,0.0707070707070707,0.1111111111111111,0.18181818181818182,0.47474747474747475,0.08080808080808081,18.202986817898818,"
"
"Katzalay, Holden",Thunderbirds,58,0.0,0.01020408163265306,0.01020408163265306,0.12755102040816327,0.10714285714285714,18.18435741915276,"
"
"Bargar, Blake",Thunderbirds,58,0.05641025641025641,0.06666666666666667,0.12307692307692308,0.46153846153846156,0.4153846153846154,19.965567187989357,"
"
"Philp, Noah",Thunderbirds,71,0.058333333333333334,0.15,0.20833333333333334,0.525,0.125,19.551480706878618,"
"
"Moilanen, Sami",Thunderbirds,49,0.1286549707602339,0.1286549707602339,0.2573099415204678,0.7953216374269005,0.28654970760233917,19.156831607021672,"
"
"Neuls, Donovan",Thunderbirds,71,0.09166666666666666,0.225,0.31666666666666665,0.6666666666666666,0.2,20.403535501399165,"
"
"Andrusiak, Zack",Thunderbirds,71,0.14583333333333334,0.15833333333333333,0.30416666666666664,0.8,0.08333333333333333,19.693946460303273,"
"
"Wedman, Matthew",Thunderbirds,71,0.07083333333333333,0.125,0.19583333333333333,0.75,0.3541666666666667,18.81997385756355,"
"
"Hamaliuk, Dillon",Thunderbirds,71,0.058333333333333334,0.1,0.15833333333333333,0.6083333333333333,0.2916666666666667,17.384357419207383,"
"
"Ormsby, Luke",Thunderbirds,11,0.0,0.0,0.0,0.125,0.375,18.701359160958905,"
"
"Ormsby, Luke",Silvertips,45,0.012121212121212121,0.024242424242424242,0.03636363636363636,0.3090909090909091,0.3090909090909091,19.08072127562883,"
"
"Lee, Jake",Thunderbirds,63,0.018691588785046728,0.028037383177570093,0.04672897196261682,0.2616822429906542,0.4439252336448598,16.68297532642847,"
"
"Volcan, Nolan",Thunderbirds,70,0.1350210970464135,0.18565400843881857,0.3206751054852321,1.0042194092827004,0.2616033755274262,19.71038475192879,"
"
"Huo, Samuel",Thunderbirds,66,0.013392857142857142,0.013392857142857142,0.026785714285714284,0.2857142857142857,0.12946428571428573,16.682987556193687,"
"
"Krebs, Dakota",Americans,37,0.0,0.061068702290076333,0.061068702290076333,0.2900763358778626,0.3816793893129771,18.78849517887403,"
"
"Krebs, Dakota",Hitmen,32,0.041666666666666664,0.041666666666666664,0.08333333333333333,0.34375,0.20833333333333334,18.987238944858976,"
"
"Kalinichenko, Roman",Americans,43,0.006622516556291391,0.059602649006622516,0.06622516556291391,0.23178807947019867,0.4105960264900662,17.692097618584945,"
"
"Sapego, Sergei",Americans,3,0.0,0.3333333333333333,0.3333333333333333,0.16666666666666666,0.0,17.986986301369864,"
"
"Sapego, Sergei",Raiders,41,0.029411764705882353,0.09558823529411764,0.125,0.23529411764705882,0.14705882352941177,18.44816314411205,"
"
"Coghlan, Dylan",Americans,69,0.07142857142857142,0.19327731092436976,0.2647058823529412,1.0294117647058822,0.39915966386554624,20.080333159192694,"
"
"Topping, Jordan",Americans,71,0.15447154471544716,0.16666666666666666,0.32113821138211385,0.9796747967479674,0.43089430894308944,20.666634529055706,"
"
"Focht, Carson",Americans,37,0.04580152671755725,0.07633587786259542,0.12213740458015267,0.6183206106870229,0.21374045801526717,17.925481480243896,"
"
"Focht, Carson",Hitmen,32,0.07291666666666667,0.10416666666666667,0.17708333333333334,0.8958333333333334,0.20833333333333334,18.12422524622884,"
"
"Bouchard, Connor",Americans,59,0.01,0.03,0.04,0.235,0.32,17.01457973453502,"
"
"James, Maxwell",Americans,58,0.034653465346534656,0.06930693069306931,0.10396039603960396,0.5247524752475248,0.8514851485148515,20.935127679580603,"
"
"Yaremko, Nolan",Americans,69,0.0847457627118644,0.13983050847457626,0.2245762711864407,0.7033898305084746,0.4830508474576271,19.841976994801286,"
"
"Johnson, Isaac",Americans,67,0.07296137339055794,0.13304721030042918,0.20600858369098712,0.5107296137339056,0.1459227467811159,19.151566035905024,"
"
"Sawchuk, Riley",Americans,69,0.06224066390041494,0.03734439834024896,0.0995850622406639,0.35269709543568467,0.11203319502074689,19.006360556452968,"
"
"Jeri-Leon, Keltie",Americans,2,0.0,0.0,0.0,0.125,0.0,17.7,"
"
"Jeri-Leon, Keltie",Blazers,21,0.01694915254237288,0.03389830508474576,0.05084745762711865,0.3050847457627119,0.03389830508474576,17.96492224915387,"
"
"Jeri-Leon, Keltie",Hurricanes,30,0.061855670103092786,0.05154639175257732,0.1134020618556701,0.4742268041237113,0.08247422680412371,18.16491844362694,"
"
"Geekie, Morgan",Americans,67,0.12552301255230125,0.2217573221757322,0.3472803347280335,1.0167364016736402,0.17573221757322174,19.666634529019667,"
"
"Leason, Brett",Americans,12,0.024390243902439025,0.0,0.024390243902439025,0.2926829268292683,0.04878048780487805,18.48377434717466,"
"
"Leason, Brett",Raiders,54,0.08196721311475409,0.09289617486338798,0.17486338797814208,0.6284153005464481,0.13114754098360656,18.857790111469857,"
"
"AuCoin, Parker",Americans,60,0.08173076923076923,0.10096153846153846,0.18269230769230768,0.5625,0.22115384615384615,19.63923726878169,"
"
"Mutala, Sasha",Americans,67,0.04700854700854701,0.0641025641025641,0.1111111111111111,0.3717948717948718,0.11965811965811966,16.869374255083105,"
"
"Gatenby, Dan",Americans,56,0.0,0.02127659574468085,0.02127659574468085,0.13829787234042554,0.24468085106382978,19.504990693439268,"
"
"Fuller, Landon",Americans,8,0.0,0.03571428571428571,0.03571428571428571,0.14285714285714285,0.35714285714285715,18.250749143835616,"
"
"Dawson, Jordan",Oil Kings,2,0.0,0.0,0.0,0.2,0.2,19.59315068493151,"
"
"Keeler, Liam",Oil Kings,60,0.018072289156626505,0.060240963855421686,0.0783132530120482,0.42168674698795183,0.0963855421686747,17.17258141999769,"
"
"Donohoe, Hunter",Rebels,49,0.02040816326530612,0.013605442176870748,0.034013605442176874,0.12244897959183673,0.10204081632653061,17.69568728751514,"
"
"Bruce, Riley",Silvertips,5,0.0,0.09090909090909091,0.09090909090909091,0.8181818181818182,1.2727272727272727,18.522260273972602,"
"
"Brown, Mitchell",Americans,53,0.011428571428571429,0.03428571428571429,0.045714285714285714,0.19428571428571428,0.19428571428571428,16.70021715063675,"
"
"Hobson, Jake",Broncos,9,0.0,0.0,0.0,0.09375,0.0625,18.340421660958903,"
"
"Regnier, Ethan",Broncos,56,0.009478672985781991,0.02843601895734597,0.037914691943127965,0.15639810426540285,0.05687203791469194,17.526412638916188,"
"
"Foster, Logan",Broncos,23,0.023809523809523808,0.011904761904761904,0.03571428571428571,0.19047619047619047,0.2976190476190476,18.37648881363542,"
"
"Mucenski, Aiden",Wheat Kings,1,0.0,0.0,0.0,0.0,0.5,17.884931506849316,"
"
"Clague, Kale",Wheat Kings,28,0.08264462809917356,0.30578512396694213,0.3884297520661157,0.7603305785123967,0.45454545454545453,19.521416283123298,"
"
"Clague, Kale",Warriors,26,0.00980392156862745,0.22549019607843138,0.23529411764705882,0.8823529411764706,0.0784313725490196,19.778984287422,"
"
"Daley, Caiden",Wheat Kings,69,0.027559055118110236,0.047244094488188976,0.07480314960629922,0.2874015748031496,0.04330708661417323,18.11869248995058,"
"
"Lowry, Chase",Rebels,2,0.0,0.0,0.0,0.0,0.0,17.42876712328767,"
"
"Kemp, Brett",Oil Kings,69,0.08854166666666667,0.09895833333333333,0.1875,0.5416666666666666,0.21875,17.9918197016314,"
"
"Riddle, Brennan",Hurricanes,37,0.007575757575757576,0.03787878787878788,0.045454545454545456,0.2803030303030303,0.2727272727272727,20.454944037850616,"
"
"Riddle, Brennan",Giants,30,0.0,0.0759493670886076,0.0759493670886076,0.5443037974683544,0.1518987341772152,20.647851442438487,"
"
"Flaman, Jack",Hurricanes,7,0.13333333333333333,0.06666666666666667,0.2,0.7333333333333333,0.26666666666666666,20.525128424657535,"
"
"Flaman, Jack",Rebels,14,0.05405405405405406,0.08108108108108109,0.13513513513513514,0.5675675675675675,0.05405405405405406,20.620917500535104,"
"
"Cox, Zachary",Hurricanes,57,0.010471204188481676,0.020942408376963352,0.031413612565445025,0.2774869109947644,0.08900523560209424,19.075975705684254,"
"
"Howden, Brett",Warriors,49,0.11822660098522167,0.2512315270935961,0.3694581280788177,0.6945812807881774,0.3054187192118227,19.976255206111823,"
"
"Mahura, Josh",Pats,60,0.10377358490566038,0.22169811320754718,0.32547169811320753,0.8962264150943396,0.19811320754716982,19.869972547952308,"
"
"Steel, Sam",Pats,54,0.171875,0.2604166666666667,0.4322916666666667,1.015625,0.19791666666666666,20.119287615815693,"
"
"Lowe, Tyler",Raiders,1,0.0,0.0,0.0,0.0,0.0,17.03013698630137,"
"
"Anderson-Dolan, Jaret",Chiefs,70,0.14705882352941177,0.1875,0.33455882352941174,1.0294117647058822,0.09926470588235294,18.522350436209727,"
"
"Toporowski, Luke",Chiefs,61,0.04149377593360996,0.05394190871369295,0.0954356846473029,0.42323651452282157,0.1908713692946058,16.938788792374112,"
"
"Atwal, Arjun",Blades,16,0.0,0.02040816326530612,0.02040816326530612,0.3877551020408163,0.08163265306122448,18.148475960509415,"
"
"White, Jaeger",Tigers,68,0.04132231404958678,0.09917355371900827,0.14049586776859505,0.4793388429752066,0.19834710743801653,19.96206703907933,"
"
"Fischer, Zach",Tigers,3,0.09090909090909091,0.0,0.09090909090909091,0.7272727272727273,1.1818181818181819,20.226712328767125,"
"
"Fischer, Zach",Chiefs,43,0.1206896551724138,0.08045977011494253,0.20114942528735633,0.9655172413793104,0.6896551724137931,20.572475790090383,"
"
"Gardiner, Erik",Rockets,31,0.06086956521739131,0.13043478260869565,0.19130434782608696,0.4956521739130435,0.2782608695652174,18.99805487840092,"
"
"Dube, Dillon",Rockets,53,0.18627450980392157,0.22549019607843138,0.4117647058823529,1.1519607843137254,0.35294117647058826,19.66323410217742,"
"
"Popowich, Tyler",Giants,64,0.03827751196172249,0.028708133971291867,0.06698564593301436,0.3253588516746411,0.14832535885167464,17.888947332837812,"
"
"King-Cunningham, Austin",Giants,5,0.0,0.0,0.0,0.047619047619047616,0.8095238095238095,17.34195205479452,"
"
"King-Cunningham, Austin",Americans,2,0.0,0.0,0.0,0.0,2.3333333333333335,17.563013698630137,"
"
"Strange, Sean",Blazers,52,0.0,0.05194805194805195,0.05194805194805195,0.2012987012987013,0.1038961038961039,18.148504177732363,"
"
"Walton, Travis",Blazers,52,0.02,0.02666666666666667,0.04666666666666667,0.38666666666666666,0.32,19.21425762102434,"
"
"Ottenbreit, Turner",Thunderbirds,64,0.04072398190045249,0.17194570135746606,0.21266968325791855,0.7149321266968326,0.6742081447963801,20.696686186330673,"
"
"Bryks, Graeme",Thunderbirds,10,0.029411764705882353,0.0,0.029411764705882353,0.11764705882352941,0.20588235294117646,17.122131849315068,"
"
"Harkins, Jonas",Cougars,14,0.0,0.02702702702702703,0.02702702702702703,0.16216216216216217,0.0,16.995049296339896,"
"
"Harkins, Jonas",Pats,7,0.0,0.0,0.0,0.08695652173913043,0.391304347826087,17.187457191780823,"
"
"Coppinger, Benjamin",Cougars,18,0.0,0.07017543859649122,0.07017543859649122,0.10526315789473684,0.03508771929824561,17.76545995424872,"
"
"Cholowski, Dennis",Cougars,37,0.1111111111111111,0.2222222222222222,0.3333333333333333,0.8461538461538461,0.11965811965811966,19.898380251097084,"
"
"Cholowski, Dennis",Winterhawks,32,0.00819672131147541,0.21311475409836064,0.22131147540983606,0.6639344262295082,0.14754098360655737,20.094318350354747,"
"
"King, Noah",Broncos,65,0.0,0.019762845849802372,0.019762845849802372,0.22134387351778656,0.11462450592885376,18.715850017596704,"
"
"Miller, Arthur",Broncos,3,0.0,0.13333333333333333,0.13333333333333333,0.4,0.0,20.38013698630137,"
"
"Rudakov, Fedor",Oil Kings,11,0.0,0.034482758620689655,0.034482758620689655,0.41379310344827586,0.27586206896551724,19.399050192636984,"
"
"Kaluski, Jaxan",Warriors,22,0.019417475728155338,0.009708737864077669,0.02912621359223301,0.14563106796116504,0.1262135922330097,18.663079907142954,"
"
"Kaluski, Jaxan",Thunderbirds,23,0.01282051282051282,0.01282051282051282,0.02564102564102564,0.23076923076923078,0.07692307692307693,18.895792413084475,"
"
"Krivokrasov, Nikita",Raiders,34,0.023809523809523808,0.0,0.023809523809523808,0.23015873015873015,0.2222222222222222,17.237186953358112,"
"
"Nachbaur, Justin",Raiders,66,0.04017857142857143,0.049107142857142856,0.08928571428571429,0.32589285714285715,0.32142857142857145,18.042683792408656,"
"
"Steele, Jaxon",Tigers,17,0.0,0.0,0.0,0.05970149253731343,0.0,17.460592567757384,"
"
"Kolle, Ty",Winterhawks,60,0.03153153153153153,0.03153153153153153,0.06306306306306306,0.33783783783783783,0.24324324324324326,17.940343713372265,"
"
"Briscoe, Ian",Thunderbirds,25,0.0,0.037037037037037035,0.037037037037037035,0.16049382716049382,0.2222222222222222,18.910097411397384,"
"
"Leslie, Jantzen",Blades,4,0.0,0.0,0.0,0.16666666666666666,0.2222222222222222,18.701712328767123,"
"
"Leslie, Jantzen",Oil Kings,20,0.017241379310344827,0.0,0.017241379310344827,0.3103448275862069,0.43103448275862066,19.000430893571412,"
"
"Hebig, Cameron",Blades,40,0.22900763358778625,0.21374045801526717,0.44274809160305345,1.5190839694656488,0.21374045801526717,20.97111787298979,"
"
"Hebig, Cameron",Pats,26,0.11,0.21,0.32,1.04,0.16,21.148164274186307,"
"
"Reagan, Brady",Hitmen,1,0.0,0.0,0.0,0.25,0.0,20.14246575342466,"
"
"Reagan, Brady",Blazers,65,0.010256410256410256,0.06153846153846154,0.07179487179487179,0.4307692307692308,0.441025641025641,20.597819292673968,"
"
"Streu, Sebastian",ICE,54,0.060810810810810814,0.02027027027027027,0.08108108108108109,0.3918918918918919,0.04054054054054054,18.30876232773091,"
"
"Välimäki, Juuso",Americans,42,0.09210526315789473,0.19078947368421054,0.28289473684210525,1.0921052631578947,0.21052631578947367,19.452935883170696,"
"
"Stewart, Samuel",Americans,10,0.0,0.0,0.0,0.17142857142857143,0.11428571428571428,17.332272046232877,"
"
"Olson, Kyle",Americans,35,0.031746031746031744,0.10317460317460317,0.1349206349206349,0.5079365079365079,0.24603174603174602,18.895344493943043,"
"
"Azhgirei, Pavel",Silvertips,4,0.0,0.1111111111111111,0.1111111111111111,0.2222222222222222,0.2222222222222222,17.269178082191782,"
"
"Azhgirei, Pavel",Cougars,15,0.024390243902439025,0.0,0.024390243902439025,0.21951219512195122,0.2682926829268293,17.545527711633135,"
"
"Smith, Matthew",Royals,65,0.012096774193548387,0.04032258064516129,0.05241935483870968,0.16532258064516128,0.03225806451612903,17.930873446522643,"
"
"Kope, David",Oil Kings,63,0.08139534883720931,0.06395348837209303,0.14534883720930233,0.563953488372093,0.09302325581395349,17.44104522565845,"
"
"Pouliot, Sam",Rebels,16,0.023809523809523808,0.0,0.023809523809523808,0.23809523809523808,0.2619047619047619,17.773496695740583,"
"
"Ludvig, John",Winterhawks,51,0.01098901098901099,0.027472527472527472,0.038461538461538464,0.18681318681318682,0.29120879120879123,17.62762030432311,"
"
"Weinger, Evan",Wheat Kings,64,0.1341991341991342,0.11255411255411256,0.24675324675324675,0.6623376623376623,0.14285714285714285,20.921432245809715,"
"
"Mannek, Mason",Winterhawks,58,0.04784688995215311,0.05741626794258373,0.10526315789473684,0.44019138755980863,0.1674641148325359,17.943133700963667,"
"
"Newkirk, Reece",Winterhawks,58,0.0392156862745098,0.014705882352941176,0.05392156862745098,0.27450980392156865,0.25,17.077879944194166,"
"
"Rasmussen, Michael",Americans,47,0.1781609195402299,0.16091954022988506,0.3390804597701149,0.8620689655172413,0.3448275862068966,18.92416877273425,"
"
"Skvrne, Marek",Rockets,69,0.015151515151515152,0.03409090909090909,0.04924242424242424,0.1856060606060606,0.06439393939393939,18.619973217064874,"
"
