Player Name,Games Played,Points Per Team Points %,Player Age,Draft Eligibility,Vollman Modifier,Adjusted Point %,League Adjusted Point %,"('Position', 'first')","('Adjusted Point %', 'std')","('Season', 'count')","('League', 'first')"
"Higgins, Tyler",42.0,0.04705619982158787,19.036541089029,0.0,0.6723315011019431,0.03337676247759991,0.03939732397278471,D,0.02530141920899363,2,QMJHL
"Highmore, Matthew",63.0,0.3246268656716418,20.84861137259763,1.0,0.3813130135608205,0.1237844484320574,0.14611291376577254,C,,1,QMJHL
"Higson, Schael",51.4,0.06032945496222233,18.18048761074099,0.0,0.8098136897149975,0.04409988162956468,0.04285695813837039,D,0.02066061036833463,5,WHL
"Hill, Brock",34.5,0.04034154821556396,18.525552908629535,0.0,0.7543962028740971,0.02885744331337003,0.02885744331337003,D,0.022582134869848853,2,OHL
"Hill, Jordan",49.25,0.12317890049798744,20.229393319685677,0.0,0.48075943285848033,0.05073135893905366,0.05073135893905366,D,0.02519013591390661,4,OHL
"Hill, Kirt",71.0,0.1457286432160804,20.154008271952527,0.0,0.4928662715244241,0.0718247330362226,0.06980040452011993,C,,1,WHL
"Hill, Mathew",30.0,0.022388059701492536,16.86289142492189,0.0,1.0214196371575444,0.022867603816959948,0.022867603816959948,D,,1,OHL
"Hill, Tyler",36.0,0.1462162088453472,19.78457910617478,1.0,0.5521965955483304,0.07910901942620237,0.07910901942620237,LW,0.008702965662111765,4,OHL
"Hillier, Ryan",52.333333333333336,0.25601707247276867,18.88582997996057,0.0,0.696535705218333,0.17595438348516623,0.20769335717474227,LW,0.02870203369969436,3,QMJHL
"Hillis, Cam",59.0,0.29949238578680204,17.729800059507202,0.0,0.8821941104431437,0.26421041886368263,0.26421041886368263,C,,1,OHL
"Hillis, Riley",40.0,0.01566111881645862,18.296456020469194,1.0,0.7911891631126478,0.01216830627483979,0.011825351301760996,D,0.002890529550856371,2,WHL
"Hilsendager, James",46.2,0.06915642169992038,19.483217646678785,0.0,0.6005952459433874,0.03628461065191764,0.03526195496030071,D,0.017038576914068185,5,WHL
"Hilton, Jesse",36.0,0.017543859649122806,17.232920134431133,0.0,0.9619930264103602,0.01687707063877825,0.01687707063877825,RW,,1,OHL
"Hinam, Tyler",54.5,0.1331834082958521,18.135500841780775,0.0,0.8170385648100076,0.1038188463169385,0.12254587980407662,RW,0.06468425884829797,2,QMJHL
"Hines, Dallas",61.666666666666664,0.11003172367681684,19.118538199561616,0.0,0.6591627651504043,0.07080158068744058,0.06880608898546033,D,0.019193821465181723,3,WHL
"Hinse, Olivier",56.0,0.15476190476190474,17.946722617404948,0.0,0.8473563476447654,0.13113848237359463,0.15479348180756636,C,,1,QMJHL
"Hinz, Brady",43.0,0.1418824328916072,17.47580451454076,0.0,0.9229857949647542,0.12941466270821453,0.12941466270821453,RW,0.01533560182522402,3,OHL
"Hirsche, Brock",49.666666666666664,0.1349705500648897,19.33717292380737,0.0,0.6240500284365368,0.08440298364233957,0.08202414616660308,C,0.03517180465747399,3,WHL
"Hischier, Nico",57.0,0.4236453201970443,17.851755083415913,0.0,0.8626081336034046,0.36543989896498913,0.43135861669530895,C,,1,QMJHL
"Hishon, Joey",52.0,0.35397442176169364,17.901729180551058,0.0,0.8545822936035001,0.2918875619442854,0.2918875619442854,C,0.03990652905855473,4,OHL
"Hladonik, Jan",53.0,0.08878504672897196,18.437914854027483,0.0,0.7684708744431865,0.06822872249729225,0.080535944319916,LW,,1,QMJHL
"Hlinka, Michal",32.5,0.1242545903103088,17.930528361617885,0.0,0.8499571451241676,0.107363166794962,0.11742114067704196,LW,0.09714191275639447,4,QMJHL
"Hlookoff, Tyler",60.333333333333336,0.1009178364669694,18.93312264093806,0.0,0.6889405038653478,0.06558807914151553,0.06373952623627036,D,0.00859175526933827,3,WHL
"Hnidy, Ross",26.0,0.0125,18.125475314545305,1.0,0.8186486644840243,0.010233108306050304,0.009944695497862662,D,,1,WHL
"Ho, Tyler",57.0,0.05056179775280899,17.453979243213467,0.0,0.9264909335399172,0.046845047201456484,0.04552475319019633,RW,,1,WHL
"Ho-Sang, Josh",49.6,0.3543237706065945,18.668096860659695,1.0,0.7315036441780534,0.2517894658175407,0.2517894658175407,RW,0.07530110247530401,5,OHL
"Hoban, Brad",60.8,0.1760450694818101,19.15985105401122,0.0,0.6525279207257979,0.09410890821714182,0.09145651622805957,RW,0.0469560420064848,5,WHL
"Hobbs, Cody",43.0,0.06927389325454864,19.061394954439802,0.0,0.668339970316968,0.04655196039070009,0.04523992682070616,D,0.012263666002271583,3,WHL
"Hobbs, Connor",42.0,0.1605295095274878,18.845827758892504,0.0,0.7029600619218637,0.10116982040139391,0.09831842167354563,D,0.045070304477455615,4,WHL
"Hobson, Jake",22.5,0.019203664552501762,17.533605615590535,0.0,0.9137029381361603,0.01747720546141004,0.01698462297760916,D,0.004772018885620852,2,WHL
"Hoda, David",23.0,0.028571428571428567,18.19369644204231,0.0,0.8076923514080052,0.023076924325943004,0.02242651778766335,D,,1,WHL
"Hodder, Zach",26.75,0.09306392235609103,18.322805134092786,0.0,0.7869574954646987,0.0761875462937378,0.07404025501934457,D,0.042343594194874885,4,WHL
"Hodges, Steven",55.75,0.1926193692310841,18.37239166847172,1.0,0.7789938980434417,0.13721385867206887,0.1333465846123899,C,0.05865487543115309,4,WHL
"Hodgman, Justin",64.5,0.35563789596047657,20.22427764599353,0.0,0.48158101005343945,0.17595167275172593,0.17595167275172593,C,0.08010684527130259,2,OHL
"Hodgson, Cody",60.5,0.38262910798122063,18.57763138312322,0.0,0.7460323998704115,0.2815051036616224,0.2815051036616224,C,0.008665629842723052,2,OHL
"Hodgson, Hayden",40.714285714285715,0.15877095867520427,18.95418168329773,1.0,0.6855584216623845,0.09506063649102904,0.09506063649102904,RW,0.03858737870008033,7,OHL
"Hoefenmayer, Noel",57.0,0.1280646939402927,18.153393485258515,0.0,0.814165006267483,0.09710135225145583,0.09710135225145583,D,0.06158432009406481,3,OHL
"Hoelscher, Mitchell",66.0,0.13023255813953488,18.139984409879826,0.0,0.8163185037733003,0.10631124700303446,0.10631124700303446,LW,,1,OHL
"Hoff, Drew",44.0,0.06940878766965723,20.730140487977575,0.0,0.4003394376308013,0.026308656755616253,0.02556716615983649,C,0.008209942508879619,3,WHL
"Hoffman, Mike",37.0,0.2830148619957537,18.658819098129275,0.0,0.7329936528404386,0.20641179306829383,0.243644730035534,LW,0.008424549312984858,2,QMJHL
"Hogg, Jean-Sébastien",29.0,0.022222222222222227,17.932672742693725,0.0,0.849612757523388,0.018880283500519738,0.022285943589262294,D,,1,QMJHL
"Hogue, Alexandre",29.0,0.017857142857142856,17.06836576025984,0.0,0.9884204589022696,0.017650365337540528,0.017650365337540528,D,,1,OHL
"Holden, Derek",36.857142857142854,0.1261622382618211,19.35262615740781,0.0,0.6215682391203057,0.07478344851445143,0.07478344851445143,D,0.02868061005928603,7,OHL
"Holden, Nick",67.0,0.3043478260869565,20.844656085497054,0.0,0.3819482326691732,0.11624511429061792,0.11296882923157793,D,,1,WHL
"Holland, Patrick",61.0,0.266641301098355,19.18558530909453,0.0,0.6483949993594186,0.15957672180521879,0.1550791665091403,RW,0.03556631061578172,3,WHL
"Holland, Peter",61.75,0.2904611442436493,18.674235572541928,0.0,0.7305177670497667,0.19601129364750391,0.19601129364750391,C,0.06094543300253332,4,OHL
"Hollenstein, Denis",46.5,0.106838883081977,18.919654487188872,0.0,0.6911034893574675,0.07176044905439535,0.07176044905439535,LW,0.012995598376058988,2,OHL
"Holloway, Bud",69.0,0.351931330472103,20.050605920851254,0.0,0.5094726891112886,0.1792994013181359,0.17424597646481427,RW,,1,WHL
"Hollowell, Mac",48.5,0.12427078173272893,17.94403474881237,0.0,0.8477880193407338,0.10134504640202494,0.10134504640202494,D,0.026417396894284136,4,OHL
"Holmberg, Mitch",58.2,0.2518592631826023,19.015829273270306,0.0,0.6756578187127898,0.13657629421272321,0.13272698944943212,RW,0.04644116626796158,5,WHL
"Holmes, Hunter",53.5,0.11751343236409609,17.64605522759158,0.0,0.8956435304487924,0.10052498083883452,0.10052498083883452,C,0.062133562185574254,2,OHL
"Holmes, Michael",45.666666666666664,0.030851904536115065,18.097412383859538,0.0,0.8231555711521583,0.02403010978286023,0.02403010978286023,D,0.01620627367700789,3,OHL
"Holmes, Robbie",60.5,0.08110621885452932,18.159003241090822,0.0,0.8132640794808139,0.06227006939466648,0.06051503221114164,LW,0.043820238609473795,2,WHL
"Holowko, Nic",48.25,0.08772914244088911,18.895144121500696,0.0,0.6950398540869887,0.057297060039625564,0.05568218355315724,LW,0.019314732490924986,4,WHL
"Holt, Dawson",48.0,0.123064949006978,18.04961831922449,0.0,0.8308312979325475,0.09691937534931629,0.09418777236259117,C,0.024672359634513755,3,WHL
"Holterhus, Brendan",16.0,0.0,18.18185146802092,0.0,0.8095946542358403,0.0,0.0,LW,0.0,2,WHL
"Holub, Michal",24.666666666666668,0.04420044405040654,17.417482006866816,1.0,0.9323523896971894,0.04098887024139255,0.0398336283718455,RW,0.0025753845260542006,3,WHL
"Holwell, Adam",43.0,0.16059778990813475,20.116429241136938,0.0,0.4989014638734077,0.0786051754510284,0.09278412084635597,D,0.006377010990156518,3,QMJHL
"Holzapfel, Riley",49.0,0.25308641975308643,19.58205708310366,0.0,0.5847216324535522,0.14798510450984964,0.1438142506221416,C,,1,WHL
"Honejsek, Antonin",55.0,0.2213841512222154,18.730173526127786,0.0,0.7215341317038781,0.15596430406770517,0.15156856217112008,LW,0.022945065051742417,2,WHL
"Honey, Connor",47.0,0.2618814306712396,18.467499503952347,1.0,0.763719579665253,0.1975263087943035,0.19195917164433104,RW,0.004109238183472876,2,WHL
"Honka, Julius",58.0,0.25,18.288468496719148,1.0,0.792471959426905,0.19811798985672624,0.19253417660095473,D,,1,WHL
"Hood, Dylan",52.2,0.2050711001195832,19.15735015918421,0.0,0.6529295644350159,0.11964576600975889,0.116273636024363,RW,0.031608377530607586,5,WHL
"Hood, Graham",47.333333333333336,0.14274864482288793,18.926091293223557,0.0,0.6900697383082969,0.09118459138994411,0.08861461917039208,LW,0.03606383943102306,6,WHL
"Hooey, Garrett",53.833333333333336,0.14724794455817683,18.91201185163472,1.0,0.6923308966274645,0.09259229313994867,0.09259229313994867,C,0.04374828292688566,6,OHL
"Hooker, Jonny",40.0,0.05925925925925926,16.392078257250486,0.0,1.097032231885572,0.06500931744507094,0.0631770765225734,C,,1,WHL
"Hope, Kyle",43.5,0.13835730304955018,18.874249114417736,0.0,0.6983955922245114,0.08034177191957978,0.08034177191957978,LW,0.05059181768388529,6,OHL
"Hopkins, Haydn",25.333333333333332,0.05157036391792489,18.474129700312844,0.0,0.7626547701297577,0.0410208755381734,0.040116257229673456,C,0.028424230616754417,3,WHL
"Hora, Frank",58.5,0.11251370340310746,19.220543779436873,1.0,0.642780669022438,0.07203126782729738,0.07203126782729738,D,0.03210754523546352,4,OHL
"Horak, Roman",61.0,0.312017190730062,19.32881918297422,0.0,0.6253916392143402,0.19029670014992073,0.18493332432728526,LW,0.016415191626491923,2,WHL
"Hore, Matt",23.0,0.02024827024827025,17.70237656027487,1.0,0.8865983244198561,0.01781333902517033,0.01781333902517033,RW,0.0001280139187453915,2,OHL
"Hore, Tyler",39.666666666666664,0.08139552770970765,18.463448680574366,1.0,0.7643701418997569,0.061021592781866925,0.061021592781866925,D,0.02185882053946348,6,OHL
"Horning, Connor",50.0,0.03626943005181347,16.851375863903403,0.0,1.0232690362571137,0.03711338473471397,0.03606737064079897,D,,1,WHL
"Horvat, Bo",60.0,0.21911138957729262,17.950047952542818,1.0,0.8468222988216235,0.17534598434555124,0.17534598434555124,LW,0.04926892644278108,3,OHL
"Horvat, Ryan",55.333333333333336,0.12081033790223224,20.082547190374836,0.0,0.5043429212258018,0.061975786325344236,0.061975786325344236,LW,0.024142386343022487,3,OHL
"Horvath, Jason",46.0,0.12605042016806722,17.930230405086846,0.0,0.8500049969430528,0.1071434870096285,0.1264702252690065,D,,1,QMJHL
"Horyl, Stephen",24.0,0.13414634146341464,18.813055289853963,0.0,0.7082233204494535,0.09500556737736572,0.11214284548108325,C,,1,QMJHL
"Hostetter, Tyler",52.0,0.11458076953032141,18.62052986894709,0.0,0.7391429030470973,0.07872222624630472,0.07872222624630472,D,0.01005831518301467,4,OHL
"Hotchkiss, Matt",52.4,0.12476286281452867,18.78586871609773,0.0,0.7125894841947046,0.08764871370068908,0.08764871370068908,LW,0.042735251704063545,5,OHL
"Hotson, Nicholas",30.5,0.18759968102073366,20.375557416525957,0.0,0.4572854789059315,0.08472873112375776,0.08234071268920934,RW,0.015557947586900907,2,WHL
"Hotte, Olivier",63.0,0.035256410256410256,17.868103803064756,0.0,0.8599825292278003,0.03031989686380065,0.03578905534550427,D,,1,QMJHL
"Hottot, Craig",38.0,0.15121042681790348,19.807326293521918,0.0,0.5485433972603805,0.07793389838939796,0.07793389838939796,RW,0.04284557259705602,5,OHL
"Houck, Jackson",48.0,0.25772659716230106,19.31165544780487,1.0,0.6281481350825379,0.15274133637911885,0.14843643151210115,RW,0.06388306185803602,6,WHL
"Houde, Samuel",45.5,0.15847517730496455,17.36115298917227,0.0,0.941398829938934,0.14355141412178993,0.16944548090016626,C,0.07271411828030559,2,QMJHL
"Houde-Caron, Antoine",41.0,0.09862264399630948,18.470329593309526,0.0,0.7632650673144905,0.07697521913343675,0.09086015002537706,LW,0.041116377656573735,2,QMJHL
"Hough, Cameron",14.0,0.024193548387096774,16.84389865822988,0.0,1.0244698754882817,0.022983098026398696,0.022983098026398696,LW,0.03250300893428335,2,OHL
"Hould, Samuel",23.0,0.14754098360655735,19.896432121594245,0.0,0.5342330012719643,0.07882126248274882,0.09303918605229738,D,,1,QMJHL
"Howard, Dean",42.666666666666664,0.09115067448400782,18.013398723252518,0.0,0.836648165045646,0.07818804777070158,0.07818804777070158,RW,0.03147636355254653,3,OHL
"Howden, Brett",58.25,0.3123782310577937,18.447497168430885,0.0,0.7669319547500002,0.22711547192129672,0.22071438545952693,C,0.03212601761726969,4,WHL
"Howden, Quinton",57.5,0.30304691846540305,18.649645332224793,0.0,0.7344669596446982,0.21103742557533642,0.20508948730257462,LW,0.046877706752299374,4,WHL
"Howdeshell, Keeghan",60.0,0.13059701492537312,20.061525576913102,0.0,0.5077189923477561,0.0663065848215353,0.0663065848215353,LW,,1,OHL
"Howe, Scott",50.5,0.038995726495726496,17.553651381970816,0.0,0.9104835880554869,0.03477821168119704,0.03477821168119704,LW,0.007279663054970528,2,OHL
"Howes, Andrew",13.0,0.1,18.73773611645752,0.0,0.7203195796969224,0.07203195796969224,0.08502521436674841,RW,,1,QMJHL
"Howes, Scott",31.5,0.2944731209870326,19.750365867629796,0.0,0.5576912416586546,0.1605744107626197,0.18953911682715271,LW,0.0031578899845734333,2,QMJHL
"Howorko, Shea",40.0,0.033997469955724224,17.369765907474843,1.0,0.9400155952595404,0.031142447884045646,0.03026472035693989,LW,0.016403831792528464,2,WHL
"Howse, Ryan",61.75,0.2933956909273012,18.199666021619464,0.0,0.8067336369279141,0.22137676987239788,0.21513742460634047,LW,0.08357799976519914,4,WHL
"Hoyt, Peyton",53.5,0.1337446878064727,18.386003105725322,0.0,0.7768079012205134,0.10294012764688915,0.1215086562522686,RW,0.0050610911834445375,2,QMJHL
"Hrbas, Marek",60.666666666666664,0.087341990209226,19.020876409087315,0.0,0.6748472487005777,0.056617897950156953,0.055022163159406084,D,0.005371851690800081,3,WHL
"Hrehorcak, Patrik",57.0,0.2094240837696335,18.841272709120982,0.0,0.7036916029151703,0.1473699691968943,0.17395283392767372,RW,,1,QMJHL
"Hricina, Tomas",58.5,0.10637751462405479,19.275484739333436,0.0,0.6339571508630502,0.06712630829902007,0.06523440150972681,LW,0.007968938089753092,2,WHL
"Hronek, Filip",59.0,0.32432432432432434,19.3815856130247,0.0,0.616917350548233,0.20008130288050802,0.20008130288050802,D,,1,OHL
"Hrynyk, Emerson",37.0,0.02581095221485874,17.996314822713245,0.0,0.839391839472253,0.02287081650161458,0.02222621896433698,D,0.020910874543606874,2,WHL
"Huard, Nick",25.5,0.035103785103785104,17.723837931136273,0.0,0.8831516282595151,0.030925444314739273,0.03650383255379504,C,0.0030623615955128196,2,QMJHL
"Huber, Zach",56.0,0.02890173410404624,18.132438495609893,0.0,0.8175303776050513,0.023628045595521712,0.022962106100074278,C,,1,WHL
"Hubic, Jeff",38.75,0.041592897842897845,19.10420836971911,1.0,0.6614641358231109,0.026506077432896465,0.025759022677115086,LW,0.01369499741011361,4,WHL
"Hudes, Kevin",28.0,0.1176470588235294,19.612807086538783,0.0,0.5797831819018717,0.06820978610610255,0.06820978610610255,RW,,1,OHL
"Hudgin, Nathan",33.0,0.19443905479218482,19.732585628180175,0.0,0.5605467481142642,0.10617129125005204,0.1253226630591994,LW,0.04581202689186387,3,QMJHL
"Hudson, Jacob",62.0,0.07511737089201878,17.020279663309587,0.0,0.9961430860724803,0.07482764965802668,0.08832519803794041,RW,,1,QMJHL
"Huether, Kenny",62.0,0.18896277237284087,19.057144386054496,0.0,0.6690226115996484,0.12137992627756779,0.12137992627756779,RW,0.08174260530953813,4,OHL
"Huether, Ray",61.666666666666664,0.12349364450657553,20.00615528677729,1.0,0.5166114609435675,0.061158028050165465,0.061158028050165465,C,0.011141208815168892,3,OHL
"Hugg, Rickard",65.0,0.13537117903930132,19.164930918167318,0.0,0.6517120945423289,0.08822303463236768,0.08822303463236768,C,,1,OHL
"Hughes, Ben",43.5,0.04396853146853147,17.433432495655083,1.0,0.9297907411977941,0.03935613958239153,0.03935613958239153,C,0.019941746379899504,2,OHL
"Hughes, Brandon",31.0,0.04424778761061947,18.062361330783936,1.0,0.8287847702761,0.03667189249009292,0.03667189249009292,LW,,1,OHL
"Hughes, Brian",50.0,0.045664668129131704,19.993677595109077,0.0,0.5186153782254824,0.023468688052274728,0.023468688052274728,C,0.007180106611787383,3,OHL
"Hughes, Cameron",32.0,0.0,17.740670937576574,1.0,0.8804482474252024,0.0,0.0,LW,,1,OHL
"Hughes, John",68.0,0.3568627450980392,20.199422577149807,0.0,0.48557273410974133,0.1732828188391626,0.1732828188391626,RW,,1,OHL
"Hughes, Ryan",62.333333333333336,0.1646594521232901,17.65292026546028,0.0,0.8945410053670791,0.13847669555841277,0.13457382934806164,C,0.0673079058933638,3,WHL
"Hughes, Tommy",52.666666666666664,0.051490822484538255,19.947605434389075,0.0,0.5260145672371146,0.026424839857496357,0.026424839857496357,D,0.005874250465723095,3,OHL
"Hughesman, Adam",62.2,0.2689758781594109,19.039666426135312,0.0,0.6718295719626689,0.16134583776251848,0.15679842120376258,LW,0.016101706217924148,5,WHL
"Huisman, Darcy",62.0,0.06321839080459771,19.008650994209034,0.0,0.6768106503300291,0.042786880193277706,0.04158096270456753,D,,1,WHL
"Hulak, Derek",68.66666666666667,0.29204241255880264,19.53661536906434,0.0,0.5920195717282669,0.1685022486602157,0.16375313380004253,LW,0.02512373653053083,3,WHL
"Humphries, Spencer",44.5,0.14331781161026985,19.591424268081962,0.0,0.5832172625460373,0.08211072159395195,0.07979648987774668,D,0.0570373214833992,4,WHL
"Hungerbuhler, Tyler",23.0,0.016393442622950817,17.991304640622047,0.0,0.8401964747160995,0.013773712700263924,0.016258240203031772,D,,1,QMJHL
"Hunt, Dale",41.0,0.10096948872261985,19.114898281173378,0.0,0.6597473360435555,0.07455668283199864,0.07245535627298837,RW,0.07508411336488166,3,WHL
"Hunt, Dryden",48.6,0.279504494481453,18.628271420066056,1.0,0.7378996099373913,0.17707538002714163,0.17208463761661458,C,0.06863821537833799,5,WHL
"Hunt, Garet",62.0,0.08411214953271028,20.430893320106147,0.0,0.44839853279095276,0.03771576444036051,0.03665277270707097,LW,,1,WHL
"Hunter, Drew",51.0,0.054804804804804805,18.618875358819615,0.0,0.7394086173735699,0.04046314341816237,0.04046314341816237,D,0.005409366831425497,2,OHL
"Hunter, Garett",57.333333333333336,0.04015494882166244,19.14714423541494,0.0,0.6545686357923608,0.024215902623982533,0.024215902623982533,C,0.01284304217489955,3,OHL
"Hunter, Rene",57.75,0.07938535076035078,19.055802434303356,0.0,0.6692381290508812,0.046905785154466306,0.045583779287622576,D,0.012150271632959593,4,WHL
"Hunter, Samuel",39.0,0.048,19.683857471173653,0.0,0.5683724901295117,0.027281879526216565,0.03220303488099504,D,,1,QMJHL
"Hunter, Tucker",43.666666666666664,0.041593407041902876,18.87802883963047,0.0,0.6977885683553469,0.02815331599285692,0.02815331599285692,C,0.006946200351732201,3,OHL
"Huntington, Jimmy",48.0,0.12778917145200985,18.67701924138773,0.0,0.7300707098331309,0.09170709794683665,0.10824939209847628,LW,0.019677323771110835,2,QMJHL
"Huntley, Christian",61.5,0.17319560362054778,18.417035738492032,0.0,0.7718240603981801,0.13268395631704744,0.15661773116915653,D,0.004575852944773507,2,QMJHL
"Huo, Samuel",66.0,0.026785714285714284,16.682987556193687,0.0,1.050312198475294,0.028133362459159657,0.027340443843629162,C,,1,WHL
"Huot, Pierre-Luc",35.0,0.0189873417721519,18.217042842335307,0.0,0.8039429195209498,0.015264738978245882,0.018018220529614205,LW,,1,QMJHL
"Hurley, Brendan",37.0,0.05444303729438814,18.384750231271244,0.0,0.7770091128578382,0.03890378299553987,0.03780730781250753,LW,0.013645914701813517,5,WHL
"Huston, Sam",53.0,0.053202792956891315,18.27364837321344,0.0,0.7948520712619216,0.041741629605617864,0.04056517175402191,D,0.0018074955884486742,2,WHL
"Hutcheson, Nolan",61.0,0.08888888888888889,17.728095255691084,0.0,0.8824679019360122,0.07844159128320109,0.07844159128320109,LW,,1,OHL
"Hutchings, Alex",65.66666666666667,0.30016545951563484,18.35657664586573,0.0,0.7815337906739637,0.23752475825343836,0.23752475825343836,RW,0.07236207131732307,3,OHL
"Hutchinson, Ryan",41.333333333333336,0.033155653165261624,17.89711511371977,1.0,0.8553233127366049,0.028266355367191024,0.028266355367191024,D,0.007901605767842415,3,OHL
"Hutt, Killian",35.666666666666664,0.21235497388748167,18.770174034791488,0.0,0.7151100500124873,0.15076803050064347,0.14651874184258232,RW,0.05359331547848478,3,WHL
"Hylland, Tyler",57.0,0.14005335807910915,19.26402180441019,0.0,0.6357980982117233,0.08825425087813724,0.10417371415681473,LW,0.0037155483271192977,2,QMJHL
"Hyman, Aaron",31.6,0.06702335135122528,19.031052537554064,0.0,0.6732129624688177,0.044005871534273044,0.0427655976500965,D,0.02326197048524921,5,WHL
"Hynes, Brandon",60.0,0.15343915343915346,16.404604819850896,0.0,1.0950204659319462,0.16801901329114521,0.1983265903833963,RW,,1,QMJHL
"Hájek, Libor",47.75,0.1657251821540704,19.314344831168672,0.0,0.6277162201143114,0.10083366717630023,0.09799174268567598,D,0.022608312403087895,4,WHL
"Hébert, Jérémie",29.0,0.02325581395348837,15.984163718185224,0.0,1.1625433068594533,0.027035890857196584,0.03191267432569797,D,,1,QMJHL
"Iafrate, Max",57.6,0.10088030981616536,18.96053013974057,1.0,0.6845388595576648,0.055997638260889215,0.055997638260889215,D,0.025721022306506847,5,OHL
"Ianniciello, Samuel",41.0,0.012658227848101266,17.487339992897333,0.0,0.9211331971406884,0.011659913887856815,0.013763150492590841,LW,,1,QMJHL
"Ibragimov, Marsel",59.0,0.031192193965043562,18.61022848305927,0.0,0.7407973056206814,0.021173316121552932,0.020576561413342603,D,0.0076707462065137505,3,WHL
"Ikonen, Henri",55.5,0.29660357791029296,19.419110911336098,1.0,0.6108907876394227,0.1784971270046779,0.1784971270046779,LW,0.004908094667553234,2,OHL
"Imama, Bokondji",65.0,0.19494584837545129,20.415757416547454,1.0,0.450829358902479,0.08788731184380458,0.10374058598797072,LW,,1,QMJHL
"Imbeault, Alexandre",53.0,0.36731545972076457,19.91828364261239,0.0,0.5307236469964502,0.19427085927396384,0.2293137923854739,C,0.034303070134497196,2,QMJHL
"Imbeault, Anthony",24.0,0.1774193548387097,17.41232637083258,0.0,0.9331803848442877,0.16556426182721234,0.19542904635820404,LW,,1,QMJHL
"Imbeault, Jason",43.0,0.07725677830940988,18.52173529710499,0.0,0.7550093112849392,0.055831163179285215,0.0659020905645933,RW,0.022120612269773257,2,QMJHL
"Indra, Marek",28.0,0.02083333333333333,18.80957761498755,0.0,0.7087818350329997,0.014766288229854157,0.014766288229854157,RW,,1,OHL
"Inglis, Charles",38.142857142857146,0.23292569285254147,19.162380447699224,0.0,0.652121700099505,0.13850982025143946,0.13460602044540554,C,0.04278946172626483,7,WHL
"Inniss, Christopher",49.0,0.030303030303030307,16.939472513783098,0.0,1.0091207142864347,0.030579415584437417,0.036095386527888754,D,,1,QMJHL
"Insam, Marco",60.0,0.15567543411644535,20.281606255104,0.0,0.4723740354302981,0.07791691575754876,0.07791691575754876,LW,0.05411885860446898,2,OHL
"Irving, Aaron",50.6,0.18575554897128055,19.773814982005508,1.0,0.5539253138899161,0.08989334855245604,0.08735976908490799,D,0.03553479729258372,5,WHL
"Isaacson, Nick",47.5,0.0689258658008658,18.04096054612436,0.0,0.8322217362924278,0.057085388734203886,0.057085388734203886,LW,0.0020496609514469655,2,OHL
"Isherwood, Mark",68.66666666666667,0.1673841777439379,20.121034939411295,0.0,0.4981617887305461,0.0821219257932796,0.0798073782947631,D,0.020710419491206184,3,WHL
"Ismond, Jesse",66.0,0.18774801872186683,19.550063697756414,0.0,0.5898597701403204,0.10284391234083792,0.09994533053400925,LW,0.025720254748954435,4,WHL
"Ito, Codey",57.0,0.035502958579881665,18.342911422667925,0.0,0.7837284255195316,0.0278246778290958,0.027040459268166353,C,,1,WHL
"Ius, Matthew",35.0,0.06419514291854717,18.78195934095944,0.0,0.7132173298419144,0.04469711964652973,0.043437363430763626,RW,0.024794128420664408,3,WHL
"Ivan, Michal",47.0,0.08205128205128205,18.07908097786403,0.0,0.8260995949550369,0.0677825308681056,0.08000926782812597,D,,1,QMJHL
"Iverson, Keegan",52.6,0.16876296104423624,18.899918678858782,1.0,0.69427306017528,0.09643150711294904,0.09371365434207898,C,0.03111852295250756,5,WHL
"Iwanski, Daniel",42.0,0.12132438921232025,18.9394156519114,0.0,0.6879298463030294,0.08065562077102817,0.07838240002646357,LW,0.03809297612590611,4,WHL
"Jacklin, Brett",48.0,0.0430622009569378,18.054552320025007,0.0,0.8300388974039841,0.03574330180208544,0.03574330180208544,RW,,1,OHL
"Jackman, Reid",14.0,0.024390243902439025,17.663119381421236,0.0,0.8929030273437495,0.021778122618140234,0.021778122618140234,LW,,1,OHL
"Jackson, Dallas",34.6,0.22742733803760343,19.880929526550265,0.0,0.5367227180360276,0.10947568248613378,0.10639018900069726,D,0.03741028170448135,5,WHL
"Jackson, Reid",37.25,0.09460410673841524,18.559889626146454,0.0,0.7488817260408793,0.07184728559659224,0.06982232145277281,D,0.03547323286184085,4,WHL
"Jackson, Scott",57.0,0.1111111111111111,21.1190990715372,0.0,0.3378726891111259,0.03754140990123621,0.036483332225410454,D,,1,WHL
"Jackson, Zachary",47.5,0.06675156739811912,18.6820530529509,0.0,0.7292622796960855,0.05014139642529328,0.05014139642529328,LW,0.026524615978733238,2,OHL
"Jacobs, Colin",59.0,0.22505688253152445,18.66126108121525,0.0,0.7326014703568308,0.15523481252839763,0.1508596308269271,C,0.035802474146351564,4,WHL
"Jacobs, Josh",67.0,0.0975609756097561,20.032855141103504,1.0,0.5123234643387775,0.049982777008661224,0.049982777008661224,D,,1,OHL
"Jacquemet, Arnaud",64.0,0.26666666666666666,19.972355475627,0.0,0.5220397106143038,0.13921058949714768,0.13528703901321595,RW,,1,WHL
"Jacques, Steeven",58.0,0.06962025316455696,17.503738168972262,0.0,0.9184996500630547,0.06394617816894684,0.07548090680856752,C,,1,QMJHL
